Timestamp,Onshore,Offshore,PV,Run_of_river
1,199.23405910701425,0.0,3.632407068602132e-06,494.8061595716173
2,210.35011504385528,0.0,2.0653006286265178e-06,494.8061595716173
3,214.6387491148947,0.0,1.961309307176013e-06,494.8061595716173
4,220.42726300438045,0.0,1.945212401015304e-06,494.8061595716173
5,219.7378684734083,0.0,1.80179442245174e-06,494.8061595716173
6,213.6751405149514,0.0,1.8233414130751148e-06,494.8061595716173
7,212.74697362119647,0.0,1.831801523150593e-06,494.8061595716173
8,211.8449226870817,0.0,1.830544109101987e-06,494.8061595716173
9,206.19413021184005,0.0,1.8314050772187395e-06,494.8061595716173
10,201.94634429183225,0.0,1.8290480229134845e-06,494.8061595716173
11,198.46187634776348,0.0,0.8545165216101465,494.8061595716173
12,195.3130797599213,0.0,7.6459723838750735,494.8061595716173
13,197.48201044652257,0.0,13.868129671589326,494.8061595716173
14,191.7228589496926,0.0,15.95216256496688,494.8061595716173
15,189.50986677371333,0.0,13.08186795678816,494.8061595716173
16,197.2310000426584,0.0,5.443631057874345,494.8061595716173
17,205.60494545859024,0.0,0.1113919369193212,494.8061595716173
18,214.1330186496648,0.0,1.230024256764736e-06,494.8061595716173
19,217.9791353522926,0.0,1.2085857376284042e-06,494.8061595716173
20,227.0761504588236,0.0,1.19418198103102e-06,494.8061595716173
21,231.8269859879139,0.0,1.2141548780469156e-06,494.8061595716173
22,238.0633591278665,0.0,1.2159102043188349e-06,494.8061595716173
23,243.78927330431995,0.0,1.3254246428755389e-06,494.8061595716173
24,253.7290839998386,0.0,1.198940474824844e-06,494.8061595716173
25,253.24272990496416,0.0,1.2443607829796374e-06,485.2476754135676
26,252.7893551708115,0.0,1.2461884932515098e-06,485.2476754135676
27,248.46548281282247,0.0,1.297810158998218e-06,485.2476754135676
28,246.205212204414,0.0,1.3180777612482237e-06,485.2476754135676
29,242.105350577097,0.0,1.2915906690856649e-06,485.2476754135676
30,236.65685523333195,0.0,1.2875768050397108e-06,485.2476754135676
31,232.7407813792491,0.0,1.3311123205886856e-06,485.2476754135676
32,229.81991998771923,0.0,1.3923400348401616e-06,485.2476754135676
33,227.09118170929847,0.0,1.4566901341293313e-06,485.2476754135676
34,220.3752990096545,0.0,1.508244087197208e-06,485.2476754135676
35,213.94408499626925,0.0,1.059188772690426,485.2476754135676
36,229.1389236593709,0.0,9.33330853744791,485.2476754135676
37,222.66570988986547,0.0,17.744950106536738,485.2476754135676
38,218.1640496398557,0.0,19.95024133396808,485.2476754135676
39,213.4028719399822,0.0,16.3195181129433,485.2476754135676
40,213.7501395564729,0.0,7.083827920551753,485.2476754135676
