Timestamp,Onshore,Offshore,PV,Run_of_river
1,0.0,0.0,3.060206865728609e-07,166.6721275741098
2,0.0,0.0,2.478260700808581e-07,166.6721275741098
3,0.0,0.0,2.42956344109606e-07,166.6721275741098
4,0.0,0.0,2.3503433266165666e-07,166.6721275741098
5,0.0,0.0,2.1567521775816442e-07,166.6721275741098
6,0.0,0.0,2.1095550930467962e-07,166.6721275741098
7,0.0,0.0,2.150236587205353e-07,166.6721275741098
8,0.0,0.0,2.153985289749704e-07,166.6721275741098
9,0.0,0.0,2.1273768297531362e-07,166.6721275741098
10,0.0,0.0,2.135385477396086e-07,166.6721275741098
11,0.0,0.0,0.0079392901232878,166.6721275741098
12,0.0,0.0,0.6500440198863775,166.6721275741098
13,0.0,0.0,1.8411383285470435,166.6721275741098
14,0.0,0.0,2.5896065890125883,166.6721275741098
15,0.0,0.0,2.2299312476327646,166.6721275741098
16,0.0,0.0,1.0749472705024654,166.6721275741098
17,0.0,0.0,0.063230296500371,166.6721275741098
18,0.0,0.0,1.6190726321143805e-07,166.6721275741098
19,0.0,0.0,1.7287342501940893e-07,166.6721275741098
20,0.0,0.0,1.7615465721871492e-07,166.6721275741098
21,0.0,0.0,1.8350875060391186e-07,166.6721275741098
22,0.0,0.0,1.9382946622133405e-07,166.6721275741098
23,0.0,0.0,2.350847637109517e-07,166.6721275741098
24,0.0,0.0,2.260023265557307e-07,166.6721275741098
25,0.0,0.0,2.335242497492071e-07,154.42542067628088
26,0.0,0.0,2.38956051092679e-07,154.42542067628088
27,0.0,0.0,2.436731897763672e-07,154.42542067628088
28,0.0,0.0,2.6271626974154545e-07,154.42542067628088
29,0.0,0.0,2.6036752119177414e-07,154.42542067628088
30,0.0,0.0,2.568849760260243e-07,154.42542067628088
31,0.0,0.0,2.639884549452492e-07,154.42542067628088
32,0.0,0.0,2.78245841208884e-07,154.42542067628088
33,0.0,0.0,2.877541152887223e-07,154.42542067628088
34,0.0,0.0,3.0287834125847013e-07,154.42542067628088
35,0.0,0.0,0.0100036151259359,154.42542067628088
36,0.0,0.0,0.7646894945969936,154.42542067628088
37,0.0,0.0,2.1457528385539923,154.42542067628088
38,0.0,0.0,2.807226769414795,154.42542067628088
39,0.0,0.0,2.4280141801734563,154.42542067628088
40,0.0,0.0,1.2311752418450894,154.42542067628088
41,0.0,0.0,0.0941393126696191,154.42542067628088
42,0.0,0.0,3.051591565834122e-07,154.42542067628088
43,0.0,0.0,3.166290467212491e-07,154.42542067628088
44,0.0,0.0,3.269033091099572e-07,154.42542067628088
45,0.0,0.0,3.3372838636221017e-07,154.42542067628088
46,0.0,0.0,3.337064558698175e-07,154.42542067628088
47,0.0,0.0,3.4698902431183335e-07,154.42542067628088
48,0.0,0.0,3.377180261215823e-07,154.42542067628088
49,0.0,0.0,3.23368608296576e-07,148.49721717729028
50,0.0,0.0,3.069693010994174e-07,148.49721717729028
51,0.0,0.0,3.028205924598212e-07,148.49721717729028
52,0.0,0.0,2.848901489934928e-07,148.49721717729028
53,0.0,0.0,2.820461778132249e-07,148.49721717729028
54,0.0,0.0,2.8129773591747644e-07,148.49721717729028
55,0.0,0.0,2.711613617835013e-07,148.49721717729028
56,0.0,0.0,2.633989761277802e-07,148.49721717729028
57,0.0,0.0,2.6007154529660454e-07,148.49721717729028
58,0.0,0.0,2.6126553543106064e-07,148.49721717729028
59,0.0,0.0,0.0113105659887662,148.49721717729028
60,0.0,0.0,0.6764827209421473,148.49721717729028
61,0.0,0.0,1.9326057114566333,148.49721717729028
62,0.0,0.0,2.49340863711572,148.49721717729028
63,0.0,0.0,2.125496562618926,148.49721717729028
64,0.0,0.0,1.110619858382064,148.49721717729028
65,0.0,0.0,0.0821982800065014,148.49721717729028
66,0.0,0.0,2.0625702707203992e-07,148.49721717729028
67,0.0,0.0,1.9774300546165574e-07,148.49721717729028
68,0.0,0.0,2.0987063577910322e-07,148.49721717729028
69,0.0,0.0,2.172121001753495e-07,148.49721717729028
70,0.0,0.0,2.304679809259099e-07,148.49721717729028
71,0.0,0.0,2.448385016216292e-07,148.49721717729028
72,0.0,0.0,2.299714615119625e-07,148.49721717729028
73,0.0,0.0,2.283272316082353e-07,142.9574449301254
74,0.0,0.0,2.16657787521411e-07,142.9574449301254
75,0.0,0.0,2.1940654622034442e-07,142.9574449301254
76,0.0,0.0,2.1500962238266465e-07,142.9574449301254
77,0.0,0.0,2.142898800495707e-07,142.9574449301254
78,0.0,0.0,2.1910868526016458e-07,142.9574449301254
79,0.0,0.0,2.163628833593151e-07,142.9574449301254
80,0.0,0.0,2.1419798934603065e-07,142.9574449301254
81,0.0,0.0,2.091354827625049e-07,142.9574449301254
82,0.0,0.0,2.1117203942656626e-07,142.9574449301254
83,0.0,0.0,0.0136360119512261,142.9574449301254
84,0.0,0.0,0.8327707665049758,142.9574449301254
85,0.0,0.0,2.1745006759308114,142.9574449301254
86,0.0,0.0,2.888355292173503,142.9574449301254
87,0.0,0.0,2.449903721002156,142.9574449301254
88,0.0,0.0,1.2762663304564377,142.9574449301254
89,0.0,0.0,0.1069835384567729,142.9574449301254
90,0.0,0.0,1.633947091489655e-07,142.9574449301254
91,0.0,0.0,1.7742325205289853e-07,142.9574449301254
92,0.0,0.0,1.823415273288544e-07,142.9574449301254
93,0.0,0.0,1.8771039407845365e-07,142.9574449301254
94,0.0,0.0,1.914942001891048e-07,142.9574449301254
95,0.0,0.0,2.058539925878937e-07,142.9574449301254
96,0.0,0.0,2.126881449996767e-07,142.9574449301254
97,0.0,0.0,2.236789753951811e-07,123.1413744035664
98,0.0,0.0,2.2979467927724026e-07,123.1413744035664
99,0.0,0.0,2.3901727605945695e-07,123.1413744035664
100,0.0,0.0,2.4501418000374464e-07,123.1413744035664
101,0.0,0.0,2.392219652635105e-07,123.1413744035664
102,0.0,0.0,2.397926859677421e-07,123.1413744035664
103,0.0,0.0,2.474394160779085e-07,123.1413744035664
