Timestamp,Onshore,Offshore,PV,Run_of_river
1,905.801560131874,0.0,1.1277942458436336e-06,687.6862218276299
2,915.3526989464252,0.0,8.389037061591887e-07,687.6862218276299
3,934.9003907306284,0.0,8.054474190388394e-07,687.6862218276299
4,941.4176177070154,0.0,7.480404289661258e-07,687.6862218276299
5,926.7289193849256,0.0,6.567208532492211e-07,687.6862218276299
6,884.8687617045035,0.0,6.292862185607318e-07,687.6862218276299
7,857.9331455361836,0.0,6.053649085467205e-07,687.6862218276299
8,834.7220756647499,0.0,5.992551253783685e-07,687.6862218276299
9,815.0321469168083,0.0,5.796675020768125e-07,687.6862218276299
10,807.8957591880807,0.0,5.615506153144851e-07,687.6862218276299
11,810.4711302033847,0.0,0.4872723004865329,687.6862218276299
12,818.4472055906783,0.0,6.2953356383854535,687.6862218276299
13,837.9093143061551,0.0,13.020632695058222,687.6862218276299
14,835.1142566449444,0.0,16.03259247561672,687.6862218276299
15,827.4462007931279,0.0,14.08777685757795,687.6862218276299
16,839.901008979829,0.0,7.060370212747328,687.6862218276299
17,865.5400744524248,0.0,0.6795639449090687,687.6862218276299
18,887.9614051917918,0.0,3.534556146439561e-07,687.6862218276299
19,902.7240620409189,0.0,3.71752079463212e-07,687.6862218276299
20,910.1387346058548,0.0,3.774780597202108e-07,687.6862218276299
21,903.1343232755892,0.0,3.8505377466892347e-07,687.6862218276299
22,900.164471058254,0.0,3.7242864289899e-07,687.6862218276299
23,907.7687821986456,0.0,4.111757555343075e-07,687.6862218276299
24,895.3228130697429,0.0,4.096651670292011e-07,687.6862218276299
25,896.8454959556577,0.0,4.263628729999526e-07,693.0738726302197
26,876.732534570334,0.0,4.215951229490462e-07,693.0738726302197
27,879.9286629747681,0.0,4.40491581269754e-07,693.0738726302197
28,899.6094571813226,0.0,4.814430629902965e-07,693.0738726302197
29,902.3044530599587,0.0,5.147982939731296e-07,693.0738726302197
30,906.3261297313032,0.0,5.12098724141411e-07,693.0738726302197
31,906.3525230274432,0.0,5.424084805823571e-07,693.0738726302197
32,912.3837323588464,0.0,5.919899751710737e-07,693.0738726302197
33,909.4111953246002,0.0,6.206735828521188e-07,693.0738726302197
34,897.8144442543022,0.0,6.64110798941276e-07,693.0738726302197
35,905.0762981383522,0.0,0.7158821483592742,693.0738726302197
36,882.3200798700534,0.0,7.498288445159596,693.0738726302197
37,888.5476581759293,0.0,15.402520649329562,693.0738726302197
38,908.8285363401064,0.0,18.588489415767327,693.0738726302197
39,906.3945028774395,0.0,15.94953144627575,693.0738726302197
40,896.6749946805462,0.0,8.318346779683413,693.0738726302197
41,886.9994442609352,0.0,0.9210464188909784,693.0738726302197
42,869.1292041614263,0.0,7.394982782778278e-07,693.0738726302197
43,851.8121871909761,0.0,8.176530726080853e-07,693.0738726302197
44,836.5490029399293,0.0,9.316184528065176e-07,693.0738726302197
45,817.5968872801504,0.0,9.995579821102968e-07,693.0738726302197
46,809.9550282166824,0.0,1.0739704235817007e-06,693.0738726302197
47,801.7149276307487,0.0,1.209967910791296e-06,693.0738726302197
48,802.3513512918246,0.0,1.2587744232027987e-06,693.0738726302197
49,801.3022428705489,0.0,1.278262244666168e-06,725.0624167871964
50,818.8815762418224,0.0,1.299072728931972e-06,725.0624167871964
51,863.1163627120587,0.0,1.322347851639909e-06,725.0624167871964
52,906.0774152823136,0.0,1.3295646543516024e-06,725.0624167871964
53,924.4434248607944,0.0,1.3559172669667138e-06,725.0624167871964
54,926.333454057316,0.0,1.3498596785873994e-06,725.0624167871964
55,929.745575672644,0.0,1.3419385822712564e-06,725.0624167871964
56,942.6044812442512,0.0,1.3414256016503131e-06,725.0624167871964
57,961.1453267739162,0.0,1.353037982700811e-06,725.0624167871964
58,978.9339548258388,0.0,1.363694188392237e-06,725.0624167871964
59,988.3632156262896,0.0,0.7482361051173606,725.0624167871964
60,943.304767638679,0.0,7.0131459943858205,725.0624167871964
61,939.8803966543496,0.0,13.890564583475744,725.0624167871964
62,928.1161236436196,0.0,17.28518015332518,725.0624167871964
63,910.6460897895096,0.0,15.044504164169538,725.0624167871964
64,916.500530026392,0.0,7.868700036238125,725.0624167871964
65,922.2157510724184,0.0,0.9180323802110414,725.0624167871964
66,922.0202924472234,0.0,8.609250544189182e-07,725.0624167871964
