Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
63,0.0,525.283,168.8747,254.1046,219.9931,66.855,0.0,519.5653,164.0136
64,0.0,519.9041,167.9274,254.4845,220.4187,67.6483,0.0,521.93,158.1774
65,0.0,523.2434,168.0264,249.5927,223.0601,63.6131,0.0,531.682,154.6932
66,0.0,524.1039,167.309,247.5987,223.2647,62.4289,0.0,538.6194,157.7915
67,0.0,524.6589,167.3781,247.7965,222.709,58.9135,0.0,541.172,158.845
68,0.0,521.5548,167.5766,248.6728,221.3244,56.6274,0.0,543.1641,156.7846
69,0.0,510.796,163.3895,246.2183,217.9995,53.8016,0.0,541.6917,158.1242
70,0.0,492.1402,155.4281,239.7146,212.8121,51.6771,0.0,535.4078,142.0464
71,0.0,459.5602,142.4893,227.5119,203.2154,42.6029,0.0,497.3486,120.3116
72,0.0,412.7484,122.6413,208.6924,188.5561,28.682,0.0,435.1676,94.4022
73,0.0,384.2085,111.1308,196.2442,181.6665,17.0216,0.0,394.2066,77.0139
74,0.0,357.5149,100.2762,183.7873,171.0533,11.9957,0.0,367.8182,67.0491
75,0.0,345.8829,94.6312,177.0361,166.2023,8.859,0.0,355.8414,62.7125
76,0.0,345.3551,92.5573,173.8792,164.7681,7.7257,0.0,350.9815,62.7744
77,0.0,352.3502,92.4289,175.0364,165.8601,12.365,0.0,353.6646,65.5634
78,0.0,375.0618,99.0943,185.1912,171.9423,21.5219,0.0,389.5312,79.8468
79,0.0,445.1039,124.3499,209.7897,192.8583,38.0731,0.0,488.5802,119.273
80,0.0,528.4849,160.2903,246.3505,217.6914,53.1792,0.0,521.0889,162.2465
81,0.0,565.8696,179.899,264.868,229.8881,59.4048,0.0,528.5624,179.6686
82,0.0,577.6953,184.7844,269.9783,235.3069,64.3554,0.0,535.5032,182.9486
83,0.0,583.0913,188.0663,272.9153,236.21,66.0895,0.0,541.9808,190.7203
84,0.0,571.9516,182.4076,270.3017,233.2722,65.4768,0.0,550.6583,199.0328
85,0.0,560.4009,175.5902,261.4942,229.0473,67.6476,0.0,550.9642,195.9958
86,0.0,550.8645,170.5209,262.1363,225.0645,69.52,0.0,548.9583,190.923
87,0.0,546.269,166.5263,263.9268,224.4147,69.8613,0.0,543.5319,182.1658
88,0.0,542.425,164.845,264.2309,224.8301,75.6586,0.0,539.7195,177.6528
89,0.0,545.1477,164.7363,259.2918,227.5345,80.5734,0.0,542.7887,175.5359
90,0.0,545.7116,164.7499,257.2285,227.9447,84.3684,0.0,545.034,181.1709
91,0.0,547.0884,163.4948,257.1516,227.4593,83.2051,0.0,542.6219,180.637
92,0.0,545.7974,161.4595,257.5823,226.0726,81.0697,0.0,534.8159,174.4643
93,0.0,535.175,155.4152,253.8229,222.538,74.5471,0.0,523.1847,160.8569
94,0.0,515.8617,146.1094,246.8014,217.2066,66.1164,0.0,507.6545,142.6787
95,0.0,483.3955,133.6025,234.8032,207.5306,54.9488,0.0,485.1922,119.7704
96,0.0,437.4018,118.1114,216.2997,192.7881,38.7565,0.0,424.325,94.1013
97,0.0,404.0827,104.432,205.5289,182.527,27.5362,0.0,374.7992,77.1165
98,0.0,379.1227,95.4525,193.3414,171.9175,24.2456,0.0,349.2414,69.2908
99,0.0,366.2734,90.7956,186.4676,167.1359,21.7131,0.0,336.4732,66.7287
100,0.0,363.2583,89.3136,183.5581,165.7013,15.524,0.0,331.3251,67.2322
101,0.0,367.4165,89.1303,185.1737,166.6569,10.4854,0.0,333.9872,69.7
102,0.0,387.5402,94.4906,193.8843,172.4647,15.1746,0.0,364.647,81.3926
103,0.0,454.1287,114.9906,217.2195,192.6158,31.9754,0.0,449.3438,111.8841
104,0.0,535.4339,145.3303,252.7065,216.6044,48.2444,0.0,464.3481,132.3785
