Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
1,275.7385,647.2076,187.28,239.0226,149.196,546.6768,0.0,1519.7198,585.5049
2,275.7237,583.3663,156.3684,216.8752,139.0801,539.4132,0.0,1515.7887,413.1391
3,275.5381,554.9905,151.5972,203.5451,134.5819,540.0942,0.0,1520.1636,286.8644
4,276.5429,560.8861,152.4282,198.4537,133.3954,534.3336,0.0,1529.5497,210.7448
5,276.5449,578.9327,156.4751,203.2025,134.51,542.1208,0.0,1547.2775,179.2635
6,277.1412,638.0758,179.5567,219.4043,140.4869,590.6499,0.0,1566.7345,450.3102
7,283.4648,820.3333,261.8382,261.3201,160.5251,695.471,0.0,1601.1516,1331.1874
8,290.6696,1030.3017,373.583,326.8088,184.2735,780.8386,0.0,1628.0644,1549.5114
9,292.339,1119.0173,434.2172,358.6388,195.7474,786.5326,0.0,1641.1528,1573.2749
10,292.3907,1141.2059,449.5568,366.1978,200.5164,791.9661,0.0,1646.4115,1601.3978
11,294.1478,1149.096,455.2668,370.0615,201.2088,788.8861,0.0,1659.7511,1636.3996
12,310.2685,1115.6242,441.6085,364.8808,198.7391,799.7224,0.0,1669.3446,1677.6415
13,326.165,1074.6282,426.5978,349.4646,194.8933,789.0969,0.0,1664.4207,1669.305
14,329.419,1043.6658,420.8451,350.5453,191.1156,781.8206,0.0,1640.4753,1661.6166
15,320.9627,1036.0782,418.8667,355.0749,190.9111,783.1613,0.0,1604.1775,1658.4012
16,302.778,1031.7663,421.7016,356.9459,191.2209,787.0608,0.0,1576.8473,1618.9265
17,291.4767,1042.0076,422.8041,348.9027,193.7484,789.2221,0.0,1573.2664,1585.2765
18,293.2346,1037.8579,419.9286,345.8141,193.8718,793.7321,0.0,1584.6563,1579.9979
19,293.6875,1034.8098,414.5105,347.1166,193.0958,793.3217,0.0,1593.6242,1582.8824
20,295.1872,1027.7864,408.8674,348.3365,191.7979,792.816,0.0,1605.0875,1586.6073
21,295.2468,1001.1191,394.727,344.3466,188.5833,762.2205,0.0,1612.4057,1591.6196
