Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
51,6093.0226,7521.6967,4266.0756,3980.1414,2918.3346,4940.5656,3785.5668,13411.4457,4600.3665
52,6057.5117,7504.8378,4225.18,3931.5549,2895.6646,4923.9758,3786.5122,13324.6849,4600.1928
53,6075.8925,7580.2184,4225.9034,3954.8911,2914.03,4968.5144,3805.7185,13418.919,4648.7021
54,6309.7836,7862.8487,4368.9778,4088.7638,3014.682,5178.0184,3945.2881,14308.7805,4911.1302
55,7090.7242,8811.2522,4904.2904,4444.9902,3356.1182,5682.9614,4339.3784,16615.8019,5595.5121
56,7978.5387,9955.9306,5651.6518,4985.3626,3757.3309,6128.027,4719.9979,18868.6995,6290.5641
57,8333.4533,10441.0623,6037.9311,5242.2726,3944.7215,6273.7943,4865.3359,19884.0412,6607.0743
58,8456.7536,10568.5353,6131.1088,5307.199,4021.8706,6303.0826,4919.38,20381.3514,6728.1871
59,8498.8529,10623.7625,6168.1897,5343.6659,4032.0474,6286.894,4928.785,20709.4949,6816.4427
60,8413.3725,10475.9874,6084.9552,5303.6065,3984.8336,6230.3624,4877.1941,20684.6115,6789.5351
61,8331.9875,10322.9701,5981.4642,5174.8353,3919.845,6201.0955,4801.4351,20468.7107,6670.9075
62,8229.1499,10178.2089,5931.3222,5171.9335,3858.7406,6178.0894,4736.9382,20137.0986,6598.4697
63,8162.383,10105.6146,5899.6654,5194.0054,3848.6421,6120.5694,4716.4538,19892.1751,6491.2365
64,8139.4129,10033.4935,5888.6391,5197.9826,3854.7101,6201.1743,4755.3416,19868.4213,6456.9364
65,8209.8705,10077.6405,5889.6883,5128.1646,3895.9927,6246.573,4811.8446,19966.8939,6456.2606
66,8226.7886,10088.1379,5869.9408,5100.0127,3900.0805,6309.4006,4864.1228,20344.4799,6568.7596
67,8179.9181,10101.4043,5848.0094,5105.2505,3890.4673,6251.1128,4784.8433,20197.8035,6545.7433
68,8115.2505,10072.4289,5828.0878,5113.0567,3868.8995,6178.3322,4708.6628,19788.9852,6439.403
69,7992.0157,9917.741,5733.9928,5070.387,3815.0627,6031.3936,4588.3052,19094.2403,6233.8466
70,7802.7454,9653.7701,5558.9705,4975.3206,3732.0928,5863.2619,4442.801,18034.1995,5947.5012
71,7461.9212,9214.0417,5307.2348,4800.5903,3577.8412,5577.3303,4256.4494,16678.4781,5572.8865
72,6991.3434,8596.4892,4934.0961,4520.5759,3341.9465,5322.7672,4060.0114,15248.6078,5129.5025
73,6604.035,8126.5415,4702.9027,4327.7032,3223.6152,5053.5313,3944.761,14381.9482,4832.3645
74,6298.6915,7766.7578,4484.9936,4143.1849,3051.4723,5006.6187,3890.812,13809.4937,4665.4302
75,6157.6611,7609.0006,4368.991,4033.2627,2973.2298,5000.8757,3853.8892,13558.9736,4598.2228
76,6120.6495,7589.5708,4326.2015,3982.4199,2949.6423,4982.0216,3853.8357,13467.8839,4597.2658
77,6137.6839,7661.7233,4325.1057,4003.2803,2967.1012,5025.7659,3873.1493,13554.6817,4643.389
78,6366.2624,7938.3161,4467.6934,4133.7123,3065.9526,5230.0837,4012.1875,14425.6073,4896.6174
79,7132.6727,8870.8089,4999.4365,4483.0732,3404.1665,5729.8623,4403.6664,16692.182,5560.6401
80,8007.4083,10005.5051,5745.0157,5015.2869,3803.1008,6172.6666,4783.4226,18925.9331,6241.6589
81,8372.4706,10506.2409,6142.1786,5278.4702,3997.5024,6326.1462,4937.153,19976.0602,6564.6787
82,8514.0051,10655.2373,6252.8027,5354.5397,4084.393,6364.5486,4997.899,20513.9739,6695.3745
83,8566.6774,10721.5633,6298.2612,5397.641,4098.0561,6350.1141,5008.7239,20861.3904,6786.1543
84,8483.7131,10573.6658,6214.0686,5358.9903,4051.7178,6293.4057,4955.9735,20842.854,6759.889
85,8400.2915,10417.7771,6106.8448,5229.6981,3984.9156,6262.0246,4878.8699,20625.3444,6642.2904
86,8295.1703,10269.1746,6053.7957,5224.2258,3921.6933,6238.6613,4814.0089,20290.2796,6568.6154
87,8225.4322,10191.133,6019.141,5244.7265,3911.3644,6181.1569,4793.6914,20041.2788,6460.7436
88,8202.1384,10118.9925,6008.9134,5249.6263,3917.0777,6264.529,4833.9136,20016.5128,6427.3497
