Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
1,447.7385,647.2076,227.6915,342.3426,266.46,835.1848,0.0,2244.7198,585.5049
2,447.7237,583.3663,190.4869,310.7452,249.2461,825.3482,0.0,2240.7887,413.1391
3,447.5381,554.9905,185.6142,291.6551,241.5139,827.1912,0.0,2245.1636,286.8644
4,448.5429,560.8861,187.1847,284.6737,240.4114,817.0731,0.0,2254.5497,210.7448
5,448.5449,578.9327,192.4931,292.1525,242.996,828.1803,0.0,2272.2775,179.2635
6,449.1412,638.0758,220.9542,315.3743,254.0129,905.4689,0.0,2291.7345,450.3102
7,455.4648,820.3333,321.8247,374.8401,290.4731,1066.6885,0.0,2326.1516,1331.1874
8,462.6696,1030.3017,456.813,468.2888,332.4075,1195.8386,0.0,2353.0644,1549.5114
9,464.339,1119.0173,529.9462,514.5188,352.1974,1201.5326,0.0,2366.1528,1573.2749
10,464.3907,1141.2059,548.3018,524.5978,360.0744,1206.9661,0.0,2371.4115,1601.3978
11,466.1478,1149.096,554.8238,528.8515,361.1028,1203.8861,0.0,2384.7511,1636.3996
12,482.2685,1115.6242,538.106,520.6708,355.3991,1214.7224,0.0,2394.3446,1677.6415
13,498.165,1074.6282,520.6883,498.8046,347.6473,1204.0969,0.0,2389.4207,1669.305
14,501.419,1043.6658,514.6311,501.3253,339.9636,1196.8206,0.0,2365.4753,1661.6166
15,492.9627,1036.0782,513.5662,509.4249,339.3811,1198.1613,0.0,2329.1775,1658.4012
16,474.778,1031.7663,518.9966,513.2759,340.8249,1202.0608,0.0,2301.8473,1618.9265
17,463.4767,1042.0076,520.4616,502.2627,346.1664,1204.2221,0.0,2298.2664,1585.2765
18,465.2346,1037.8579,517.1076,498.5741,346.6678,1208.7321,0.0,2309.6563,1579.9979
19,465.6875,1034.8098,509.442,501.8866,345.4298,1208.3217,0.0,2318.6242,1582.8824
20,467.1872,1027.7864,501.2324,503.7365,343.2499,1206.073,0.0,2330.0875,1586.6073
21,467.2468,1001.1191,484.0325,499.2066,337.7673,1159.749,0.0,2337.4057,1591.6196
22,467.0843,955.6825,452.8209,485.2255,328.9798,1117.2338,0.0,2339.9962,1329.1791
23,465.5131,874.3875,407.8693,455.6813,312.5095,1032.7737,0.0,2334.7229,669.473
24,463.7855,778.823,336.2176,410.7925,287.439,931.8167,0.0,2325.1167,0.0
25,460.2277,694.2999,294.9237,366.5183,271.1466,831.526,0.0,2324.4738,0.0
26,457.603,644.3695,257.8032,336.8306,253.22,812.7873,0.0,2327.0613,0.0
27,455.4772,615.5389,241.5138,320.3096,244.2936,809.4749,0.0,2302.7835,0.0
28,454.6739,591.2414,238.4419,311.7025,242.9034,809.1184,0.0,2269.0789,0.0
29,453.9072,608.4536,241.5518,315.6933,245.491,823.1088,0.0,2291.4353,0.0
30,454.6416,659.4477,270.3684,340.8368,256.8041,894.4318,0.0,2364.4234,0.0
31,460.2968,825.1013,367.2329,400.4876,292.8255,1049.9414,0.0,2391.5447,425.2956
32,467.0599,1022.4167,502.7759,488.9886,334.9032,1190.2894,0.0,2418.6183,1414.8399
33,469.4055,1104.9766,573.077,530.8849,354.6521,1217.5409,0.0,2433.6628,1669.8554
34,468.9332,1129.9196,590.707,542.0899,362.7108,1214.873,0.0,2442.4927,1678.08
