Timestamp,Thermal,Nuclear
502,44.4,22
503,44.4,22
504,44.4,22
505,44.4,22
506,44.4,22
507,44.4,22
508,44.4,22
509,44.4,22
510,44.4,22
511,44.4,22
512,44.4,22
513,44.4,22
514,44.4,22
515,44.4,22
516,44.4,22
517,44.4,22
518,44.4,22
519,44.4,22
520,44.4,22
521,44.4,22
522,44.4,22
523,44.4,22
524,44.4,22
525,44.4,22
526,44.4,22
527,44.4,22
528,44.4,22
529,44.4,22
530,44.4,22
531,44.4,22
532,44.4,22
533,44.4,22
534,44.4,22
535,44.4,22
536,44.4,22
537,44.4,22
538,44.4,22
539,44.4,22
540,44.4,22
541,44.4,22
542,44.4,22
543,44.4,22
544,44.4,22
545,44.4,22
546,44.4,22
547,44.4,22
548,44.4,22
549,44.4,22
550,44.4,22
551,44.4,22
552,44.4,22
553,44.4,22
554,44.4,22
555,44.4,22
556,44.4,22
557,44.4,22
558,44.4,22
559,44.4,22
560,44.4,22
561,44.4,22
562,44.4,22
563,44.4,22
564,44.4,22
565,44.4,22
566,44.4,22
567,44.4,22
568,44.4,22
569,44.4,22
570,44.4,22
571,44.4,22
572,44.4,22
573,44.4,22
574,44.4,22
575,44.4,22
576,44.4,22
577,44.4,22
578,44.4,22
579,44.4,22
580,44.4,22
581,44.4,22
582,44.4,22
583,44.4,22
584,44.4,22
585,44.4,22
586,44.4,22
587,44.4,22
588,44.4,22
589,44.4,22
590,44.4,22
591,44.4,22
592,44.4,22
593,44.4,22
594,44.4,22
595,44.4,22
596,44.4,22
597,44.4,22
598,44.4,22
599,44.4,22
600,44.4,22
601,44.4,22
602,44.4,22
603,44.4,22
604,44.4,22
605,44.4,22
606,44.4,22
607,44.4,22
608,44.4,22
609,44.4,22
610,44.4,22
611,44.4,22
612,44.4,22
613,44.4,22
614,44.4,22
615,44.4,22
616,44.4,22
617,44.4,22
618,44.4,22
619,44.4,22
620,44.4,22
621,44.4,22
622,44.4,22
623,44.4,22
624,44.4,22
625,44.4,22
626,44.4,22
627,44.4,22
628,44.4,22
629,44.4,22
630,44.4,22
631,44.4,22
632,44.4,22
633,44.4,22
634,44.4,22
635,44.4,22
636,44.4,22
637,44.4,22
638,44.4,22
639,44.4,22
640,44.4,22
641,44.4,22
642,44.4,22
643,44.4,22
644,44.4,22
645,44.4,22
646,44.4,22
647,44.4,22
648,44.4,22
649,44.4,22
650,44.4,22
651,44.4,22
652,44.4,22
653,44.4,22
654,44.4,22
655,44.4,22
656,44.4,22
657,44.4,22
658,44.4,22
659,44.4,22
660,44.4,22
661,44.4,22
662,44.4,22
663,44.4,22
664,44.4,22
665,44.4,22
666,44.4,22
667,44.4,22
668,44.4,22
669,44.4,22
670,44.4,22
671,44.4,22
672,44.4,22
673,44.4,22
674,44.4,22
675,44.4,22
676,44.4,22
677,44.4,22
678,44.4,22
679,44.4,22
680,44.4,22
681,44.4,22
682,44.4,22
683,44.4,22
684,44.4,22
685,44.4,22
686,44.4,22
687,44.4,22
688,44.4,22
689,44.4,22
690,44.4,22
691,44.4,22
692,44.4,22
693,44.4,22
694,44.4,22
695,44.4,22
696,44.4,22
697,44.4,22
698,44.4,22
699,44.4,22
700,44.4,22
701,44.4,22
702,44.4,22
703,44.4,22
704,44.4,22
705,44.4,22
706,44.4,22
707,44.4,22
708,44.4,22
709,44.4,22
710,44.4,22
711,44.4,22
712,44.4,22
713,44.4,22
714,44.4,22
715,44.4,22
716,44.4,22
717,44.4,22
718,44.4,22
719,44.4,22
720,44.4,22
721,44.4,22
722,44.4,22
723,44.4,22
724,44.4,22
725,44.4,22
726,44.4,22
727,44.4,22
728,44.4,22
729,44.4,22
730,44.4,22
731,44.4,22
732,44.4,22
733,44.4,22
734,44.4,22
735,44.4,22
736,44.4,22
737,44.4,22
738,44.4,22
739,44.4,22
740,44.4,22
741,44.4,22
742,44.4,22
743,44.4,22
744,44.4,22
745,44.4,22
746,44.4,22
747,44.4,22
748,44.4,22
749,44.4,22
750,44.4,22
751,44.4,22
752,44.4,22
753,44.4,22
754,44.4,22
755,44.4,22
756,44.4,22
757,44.4,22
758,44.4,22
759,44.4,22
760,44.4,22
761,44.4,22
762,44.4,22
763,44.4,22
764,44.4,22
765,44.4,22
766,44.4,22
767,44.4,22
768,44.4,22
769,44.4,22
770,44.4,22
771,44.4,22
772,44.4,22
773,44.4,22
774,44.4,22
775,44.4,22
776,44.4,22
777,44.4,22
778,44.4,22
779,44.4,22
780,44.4,22
781,44.4,22
782,44.4,22
783,44.4,22
784,44.4,22
785,44.4,22
786,44.4,22
787,44.4,22
788,44.4,22
789,44.4,22
790,44.4,22
791,44.4,22
792,44.4,22
793,44.4,22
794,44.4,22
795,44.4,22
796,44.4,22
797,44.4,22
798,44.4,22
799,44.4,22
800,44.4,22
801,44.4,22
802,44.4,22
803,44.4,22
804,44.4,22
805,44.4,22
806,44.4,22
807,44.4,22
808,44.4,22
809,44.4,22
810,44.4,22
811,44.4,22
812,44.4,22
813,44.4,22
814,44.4,22
815,44.4,22
816,44.4,22
817,44.4,22
818,44.4,22
819,44.4,22
820,44.4,22
821,44.4,22
822,44.4,22
823,44.4,22
824,44.4,22
825,44.4,22
826,44.4,22
827,44.4,22
828,44.4,22
829,44.4,22
830,44.4,22
831,44.4,22
832,44.4,22
833,44.4,22
834,44.4,22
835,44.4,22
836,44.4,22
837,44.4,22
838,44.4,22
839,44.4,22
840,44.4,22
841,44.4,22
842,44.4,22
843,44.4,22
844,44.4,22
845,44.4,22
846,44.4,22
847,44.4,22
848,44.4,22
849,44.4,22
850,44.4,22
851,44.4,22
852,44.4,22
853,44.4,22
854,44.4,22
855,44.4,22
856,44.4,22
857,44.4,22
858,44.4,22
859,44.4,22
860,44.4,22
861,44.4,22
862,44.4,22
863,44.4,22
864,44.4,22
865,44.4,22
866,44.4,22
867,44.4,22
868,44.4,22
869,44.4,22
870,44.4,22
871,44.4,22
872,44.4,22
873,44.4,22
874,44.4,22
875,44.4,22
876,44.4,22
877,44.4,22
878,44.4,22
879,44.4,22
880,44.4,22
881,44.4,22
882,44.4,22
883,44.4,22
884,44.4,22
885,44.4,22
886,44.4,22
887,44.4,22
888,44.4,22
889,44.4,22
890,44.4,22
891,44.4,22
892,44.4,22
893,44.4,22
894,44.4,22
895,44.4,22
896,44.4,22
897,44.4,22
898,44.4,22
899,44.4,22
900,44.4,22
901,44.4,22
902,44.4,22
903,44.4,22
904,44.4,22
905,44.4,22
906,44.4,22
907,44.4,22
908,44.4,22
909,44.4,22
910,44.4,22
911,44.4,22
912,44.4,22
913,44.4,22
914,44.4,22
915,44.4,22
916,44.4,22
917,44.4,22
918,44.4,22
919,44.4,22
920,44.4,22
921,44.4,22
922,44.4,22
923,44.4,22
924,44.4,22
925,44.4,22
926,44.4,22
927,44.4,22
928,44.4,22
929,44.4,22
930,44.4,22
931,44.4,22
932,44.4,22
933,44.4,22
934,44.4,22
935,44.4,22
936,44.4,22
937,44.4,22
938,44.4,22
939,44.4,22
940,44.4,22
941,44.4,22
942,44.4,22
943,44.4,22
944,44.4,22
945,44.4,22
946,44.4,22
947,44.4,22
948,44.4,22
949,44.4,22
950,44.4,22
951,44.4,22
952,44.4,22
953,44.4,22
954,44.4,22
955,44.4,22
956,44.4,22
957,44.4,22
958,44.4,22
959,44.4,22
960,44.4,22
961,44.4,22
962,44.4,22
963,44.4,22
964,44.4,22
965,44.4,22
966,44.4,22
967,44.4,22
968,44.4,22
969,44.4,22
970,44.4,22
971,44.4,22
972,44.4,22
973,44.4,22
974,44.4,22
975,44.4,22
976,44.4,22
977,44.4,22
978,44.4,22
979,44.4,22
980,44.4,22
981,44.4,22
982,44.4,22
983,44.4,22
984,44.4,22
985,44.4,22
986,44.4,22
987,44.4,22
988,44.4,22
989,44.4,22
990,44.4,22
991,44.4,22
992,44.4,22
993,44.4,22
994,44.4,22
995,44.4,22
996,44.4,22
997,44.4,22
998,44.4,22
999,44.4,22
1000,44.4,22
1001,44.4,22
1002,44.4,22
1003,44.4,22
1004,44.4,22
1005,44.4,22
1006,44.4,22
1007,44.4,22
1008,44.4,22
1009,44.4,22
1010,44.4,22
1011,44.4,22
1012,44.4,22
1013,44.4,22
1014,44.4,22
1015,44.4,22
1016,44.4,22
1017,44.4,22
1018,44.4,22
1019,44.4,22
1020,44.4,22
1021,44.4,22
1022,44.4,22
1023,44.4,22
1024,44.4,22
1025,44.4,22
1026,44.4,22
1027,44.4,22
1028,44.4,22
1029,44.4,22
1030,44.4,22
1031,44.4,22
1032,44.4,22
1033,44.4,22
1034,44.4,22
1035,44.4,22
1036,44.4,22
1037,44.4,22
1038,44.4,22
1039,44.4,22
1040,44.4,22
1041,44.4,22
1042,44.4,22
1043,44.4,22
1044,44.4,22
1045,44.4,22
1046,44.4,22
1047,44.4,22
1048,44.4,22
1049,44.4,22
1050,44.4,22
1051,44.4,22
1052,44.4,22
1053,44.4,22
1054,44.4,22
1055,44.4,22
1056,44.4,22
1057,44.4,22
1058,44.4,22
1059,44.4,22
1060,44.4,22
1061,44.4,22
1062,44.4,22
1063,44.4,22
1064,44.4,22
1065,44.4,22
1066,44.4,22
1067,44.4,22
1068,44.4,22
1069,44.4,22
1070,44.4,22
1071,44.4,22
1072,44.4,22
1073,44.4,22
1074,44.4,22
1075,44.4,22
1076,44.4,22
1077,44.4,22
1078,44.4,22
1079,44.4,22
1080,44.4,22
1081,44.4,22
1082,44.4,22
1083,44.4,22
1084,44.4,22
1085,44.4,22
1086,44.4,22
1087,44.4,22
1088,44.4,22
1089,44.4,22
1090,44.4,22
1091,44.4,22
1092,44.4,22
1093,44.4,22
1094,44.4,22
1095,44.4,22
1096,44.4,22
1097,44.4,22
1098,44.4,22
1099,44.4,22
1100,44.4,22
1101,44.4,22
1102,44.4,22
1103,44.4,22
1104,44.4,22
1105,44.4,22
1106,44.4,22
1107,44.4,22
1108,44.4,22
1109,44.4,22
1110,44.4,22
1111,44.4,22
1112,44.4,22
1113,44.4,22
1114,44.4,22
1115,44.4,22
1116,44.4,22
1117,44.4,22
1118,44.4,22
1119,44.4,22
1120,44.4,22
1121,44.4,22
1122,44.4,22
1123,44.4,22
1124,44.4,22
1125,44.4,22
1126,44.4,22
1127,44.4,22
1128,44.4,22
1129,44.4,22
1130,44.4,22
1131,44.4,22
1132,44.4,22
1133,44.4,22
1134,44.4,22
1135,44.4,22
1136,44.4,22
1137,44.4,22
1138,44.4,22
1139,44.4,22
1140,44.4,22
1141,44.4,22
1142,44.4,22
1143,44.4,22
1144,44.4,22
1145,44.4,22
1146,44.4,22
1147,44.4,22
1148,44.4,22
1149,44.4,22
1150,44.4,22
1151,44.4,22
1152,44.4,22
1153,44.4,22
1154,44.4,22
1155,44.4,22
1156,44.4,22
1157,44.4,22
1158,44.4,22
1159,44.4,22
1160,44.4,22
1161,44.4,22
1162,44.4,22
1163,44.4,22
1164,44.4,22
1165,44.4,22
1166,44.4,22
1167,44.4,22
1168,44.4,22
1169,44.4,22
1170,44.4,22
1171,44.4,22
1172,44.4,22
1173,44.4,22
1174,44.4,22
1175,44.4,22
1176,44.4,22
1177,44.4,22
1178,44.4,22
1179,44.4,22
1180,44.4,22
1181,44.4,22
1182,44.4,22
1183,44.4,22
1184,44.4,22
1185,44.4,22
1186,44.4,22
1187,44.4,22
1188,44.4,22
1189,44.4,22
1190,44.4,22
1191,44.4,22
1192,44.4,22
1193,44.4,22
1194,44.4,22
1195,44.4,22
1196,44.4,22
1197,44.4,22
1198,44.4,22
1199,44.4,22
1200,44.4,22
1201,44.4,22
1202,44.4,22
1203,44.4,22
1204,44.4,22
1205,44.4,22
1206,44.4,22
1207,44.4,22
1208,44.4,22
1209,44.4,22
1210,44.4,22
1211,44.4,22
1212,44.4,22
1213,44.4,22
1214,44.4,22
1215,44.4,22
1216,44.4,22
1217,44.4,22
1218,44.4,22
1219,44.4,22
1220,44.4,22
1221,44.4,22
1222,44.4,22
1223,44.4,22
1224,44.4,22
1225,44.4,22
1226,44.4,22
1227,44.4,22
1228,44.4,22
1229,44.4,22
1230,44.4,22
1231,44.4,22
1232,44.4,22
1233,44.4,22
1234,44.4,22
1235,44.4,22
1236,44.4,22
1237,44.4,22
1238,44.4,22
1239,44.4,22
1240,44.4,22
1241,44.4,22
1242,44.4,22
1243,44.4,22
1244,44.4,22
1245,44.4,22
1246,44.4,22
1247,44.4,22
1248,44.4,22
1249,44.4,22
1250,44.4,22
1251,44.4,22
1252,44.4,22
1253,44.4,22
1254,44.4,22
1255,44.4,22
1256,44.4,22
1257,44.4,22
1258,44.4,22
1259,44.4,22
1260,44.4,22
1261,44.4,22
1262,44.4,22
1263,44.4,22
1264,44.4,22
1265,44.4,22
1266,44.4,22
1267,44.4,22
1268,44.4,22
1269,44.4,22
1270,44.4,22
1271,44.4,22
1272,44.4,22
1273,44.4,22
1274,44.4,22
1275,44.4,22
1276,44.4,22
1277,44.4,22
1278,44.4,22
1279,44.4,22
1280,44.4,22
1281,44.4,22
1282,44.4,22
1283,44.4,22
1284,44.4,22
1285,44.4,22
1286,44.4,22
1287,44.4,22
1288,44.4,22
1289,44.4,22
1290,44.4,22
1291,44.4,22
1292,44.4,22
1293,44.4,22
1294,44.4,22
1295,44.4,22
1296,44.4,22
1297,44.4,22
1298,44.4,22
1299,44.4,22
1300,44.4,22
1301,44.4,22
1302,44.4,22
1303,44.4,22
1304,44.4,22
1305,44.4,22
1306,44.4,22
1307,44.4,22
1308,44.4,22
1309,44.4,22
1310,44.4,22
1311,44.4,22
1312,44.4,22
1313,44.4,22
1314,44.4,22
1315,44.4,22
1316,44.4,22
1317,44.4,22
1318,44.4,22
1319,44.4,22
1320,44.4,22
1321,44.4,22
1322,44.4,22
1323,44.4,22
1324,44.4,22
1325,44.4,22
1326,44.4,22
1327,44.4,22
1328,44.4,22
1329,44.4,22
1330,44.4,22
1331,44.4,22
1332,44.4,22
1333,44.4,22
1334,44.4,22
1335,44.4,22
1336,44.4,22
1337,44.4,22
1338,44.4,22
1339,44.4,22
1340,44.4,22
1341,44.4,22
1342,44.4,22
1343,44.4,22
1344,44.4,22
1345,44.4,22
1346,44.4,22
1347,44.4,22
1348,44.4,22
1349,44.4,22
1350,44.4,22
1351,44.4,22
1352,44.4,22
1353,44.4,22
1354,44.4,22
1355,44.4,22
1356,44.4,22
1357,44.4,22
1358,44.4,22
1359,44.4,22
1360,44.4,22
1361,44.4,22
1362,44.4,22
1363,44.4,22
1364,44.4,22
1365,44.4,22
1366,44.4,22
1367,44.4,22
1368,44.4,22
1369,44.4,22
1370,44.4,22
1371,44.4,22
1372,44.4,22
1373,44.4,22
1374,44.4,22
1375,44.4,22
1376,44.4,22
1377,44.4,22
1378,44.4,22
1379,44.4,22
1380,44.4,22
1381,44.4,22
1382,44.4,22
1383,44.4,22
1384,44.4,22
1385,44.4,22
1386,44.4,22
1387,44.4,22
1388,44.4,22
1389,44.4,22
1390,44.4,22
1391,44.4,22
1392,44.4,22
1393,44.4,22
1394,44.4,22
1395,44.4,22
1396,44.4,22
1397,44.4,22
1398,44.4,22
1399,44.4,22
1400,44.4,22
1401,44.4,22
1402,44.4,22
1403,44.4,22
1404,44.4,22
1405,44.4,22
1406,44.4,22
1407,44.4,22
1408,44.4,22
1409,44.4,22
1410,44.4,22
1411,44.4,22
1412,44.4,22
1413,44.4,22
1414,44.4,22
1415,44.4,22
1416,44.4,22
1417,44.4,22
1418,44.4,22
1419,44.4,22
1420,44.4,22
1421,44.4,22
1422,44.4,22
1423,44.4,22
1424,44.4,22
1425,44.4,22
1426,44.4,22
1427,44.4,22
1428,44.4,22
1429,44.4,22
1430,44.4,22
1431,44.4,22
1432,44.4,22
1433,44.4,22
1434,44.4,22
1435,44.4,22
1436,44.4,22
1437,44.4,22
1438,44.4,22
1439,44.4,22
1440,44.4,22
1441,44.4,22
1442,44.4,22
1443,44.4,22
1444,44.4,22
1445,44.4,22
1446,44.4,22
1447,44.4,22
1448,44.4,22
1449,44.4,22
1450,44.4,22
1451,44.4,22
1452,44.4,22
1453,44.4,22
1454,44.4,22
1455,44.4,22
1456,44.4,22
1457,44.4,22
1458,44.4,22
1459,44.4,22
1460,44.4,22
1461,44.4,22
1462,44.4,22
1463,44.4,22
1464,44.4,22
1465,44.4,22
1466,44.4,22
1467,44.4,22
1468,44.4,22
1469,44.4,22
1470,44.4,22
1471,44.4,22
1472,44.4,22
1473,44.4,22
1474,44.4,22
1475,44.4,22
1476,44.4,22
1477,44.4,22
1478,44.4,22
1479,44.4,22
1480,44.4,22
1481,44.4,22
1482,44.4,22
1483,44.4,22
1484,44.4,22
1485,44.4,22
1486,44.4,22
1487,44.4,22
1488,44.4,22
1489,44.4,22
1490,44.4,22
1491,44.4,22
1492,44.4,22
1493,44.4,22
1494,44.4,22
1495,44.4,22
1496,44.4,22
1497,44.4,22
1498,44.4,22
1499,44.4,22
1500,44.4,22
1501,44.4,22
1502,44.4,22
1503,44.4,22
1504,44.4,22
1505,44.4,22
1506,44.4,22
1507,44.4,22
1508,44.4,22
1509,44.4,22
1510,44.4,22
1511,44.4,22
1512,44.4,22
1513,44.4,22
1514,44.4,22
1515,44.4,22
1516,44.4,22
1517,44.4,22
1518,44.4,22
1519,44.4,22
1520,44.4,22
1521,44.4,22
1522,44.4,22
1523,44.4,22
1524,44.4,22
1525,44.4,22
1526,44.4,22
1527,44.4,22
1528,44.4,22
1529,44.4,22
1530,44.4,22
1531,44.4,22
1532,44.4,22
1533,44.4,22
1534,44.4,22
1535,44.4,22
1536,44.4,22
1537,44.4,22
1538,44.4,22
1539,44.4,22
1540,44.4,22
1541,44.4,22
1542,44.4,22
1543,44.4,22
1544,44.4,22
1545,44.4,22
1546,44.4,22
1547,44.4,22
1548,44.4,22
1549,44.4,22
1550,44.4,22
1551,44.4,22
1552,44.4,22
1553,44.4,22
1554,44.4,22
1555,44.4,22
1556,44.4,22
1557,44.4,22
1558,44.4,22
1559,44.4,22
1560,44.4,22
1561,44.4,22
1562,44.4,22
1563,44.4,22
1564,44.4,22
1565,44.4,22
1566,44.4,22
1567,44.4,22
1568,44.4,22
1569,44.4,22
1570,44.4,22
1571,44.4,22
1572,44.4,22
1573,44.4,22
1574,44.4,22
1575,44.4,22
1576,44.4,22
1577,44.4,22
1578,44.4,22
1579,44.4,22
1580,44.4,22
1581,44.4,22
1582,44.4,22
1583,44.4,22
1584,44.4,22
1585,44.4,22
1586,44.4,22
1587,44.4,22
1588,44.4,22
1589,44.4,22
1590,44.4,22
1591,44.4,22
1592,44.4,22
1593,44.4,22
1594,44.4,22
1595,44.4,22
1596,44.4,22
1597,44.4,22
1598,44.4,22
1599,44.4,22
1600,44.4,22
1601,44.4,22
1602,44.4,22
1603,44.4,22
1604,44.4,22
1605,44.4,22
1606,44.4,22
1607,44.4,22
1608,44.4,22
1609,44.4,22
1610,44.4,22
1611,44.4,22
1612,44.4,22
1613,44.4,22
1614,44.4,22
1615,44.4,22
1616,44.4,22
1617,44.4,22
1618,44.4,22
1619,44.4,22
1620,44.4,22
1621,44.4,22
1622,44.4,22
1623,44.4,22
1624,44.4,22
1625,44.4,22
1626,44.4,22
1627,44.4,22
1628,44.4,22
1629,44.4,22
1630,44.4,22
1631,44.4,22
1632,44.4,22
1633,44.4,22
1634,44.4,22
1635,44.4,22
1636,44.4,22
1637,44.4,22
1638,44.4,22
1639,44.4,22
1640,44.4,22
1641,44.4,22
1642,44.4,22
1643,44.4,22
1644,44.4,22
1645,44.4,22
1646,44.4,22
1647,44.4,22
1648,44.4,22
1649,44.4,22
1650,44.4,22
1651,44.4,22
1652,44.4,22
1653,44.4,22
1654,44.4,22
1655,44.4,22
1656,44.4,22
1657,44.4,22
1658,44.4,22
1659,44.4,22
1660,44.4,22
1661,44.4,22
1662,44.4,22
