Timestamp,Onshore,Offshore,PV,Run_of_river
1,0.0,434.2239288802746,4.662054121185221e-06,166.6721275741098
2,0.0,420.46848595825264,3.775491664621555e-06,166.6721275741098
3,0.0,415.4477753322119,3.701304111199695e-06,166.6721275741098
4,0.0,390.9435569510345,3.580616694500513e-06,166.6721275741098
5,0.0,376.26022190252456,3.285691398994924e-06,166.6721275741098
6,0.0,367.02323738127455,3.2137892786095985e-06,166.6721275741098
7,0.0,348.2899915413155,3.2757652612210592e-06,166.6721275741098
8,0.0,349.97823989308193,3.281476200027751e-06,166.6721275741098
9,0.0,357.329668013774,3.240939698402769e-06,166.6721275741098
10,0.0,365.7840578213584,3.2531404254735658e-06,166.6721275741098
11,0.0,368.8039726292429,0.1209506476606983,166.6721275741098
12,0.0,383.9097273408504,9.90305732531434,166.6721275741098
13,0.0,386.4713426509418,28.048713400396736,166.6721275741098
14,0.0,396.487669941488,39.45120902040748,166.6721275741098
15,0.0,405.3572867033643,33.97175622148936,166.6721275741098
16,0.0,403.8986560616663,16.37622086476052,166.6721275741098
17,0.0,400.4608179537371,0.9632782269872237,166.6721275741098
18,0.0,396.2142850975055,2.466566663051352e-06,166.6721275741098
19,0.0,394.1029967956628,2.63363000907212e-06,166.6721275741098
20,0.0,392.4740788576018,2.683617747707226e-06,166.6721275741098
21,0.0,389.78409733162624,2.7956532501368147e-06,166.6721275741098
22,0.0,391.2518834923824,2.952883584192444e-06,166.6721275741098
23,0.0,394.3679961610069,3.581384983349983e-06,166.6721275741098
24,0.0,388.6570379250224,3.44301912957682e-06,166.6721275741098
25,0.0,386.16447139742775,3.557611425333388e-06,154.42542067628088
26,0.0,388.35128045112594,3.64036188290013e-06,154.42542067628088
27,0.0,405.138202596092,3.71222485427888e-06,154.42542067628088
28,0.0,386.38103962561365,4.002335534135097e-06,154.42542067628088
29,0.0,371.9627026948229,3.966553662723988e-06,154.42542067628088
30,0.0,358.0681161158609,3.91349903356142e-06,154.42542067628088
31,0.0,352.9951482653676,4.021716564673454e-06,154.42542067628088
32,0.0,358.6143191878232,4.238919875770146e-06,154.42542067628088
33,0.0,367.443440073698,4.383773117084324e-06,154.42542067628088
34,0.0,371.7861885714678,4.614182246616197e-06,154.42542067628088
35,0.0,375.02261017159935,0.1523994852992286,154.42542067628088
36,0.0,370.3732962142115,11.649617055754684,154.42542067628088
37,0.0,360.49401841360094,32.6893452075298,154.42542067628088
38,0.0,369.4783487223127,42.76653083822068,154.42542067628088
39,0.0,387.97832830545696,36.98943898774221,154.42542067628088
40,0.0,396.99585195670966,18.75626669041706,154.42542067628088
41,0.0,396.6898800186949,1.43415981289372,154.42542067628088
42,0.0,394.3561056537592,4.648929193315753e-06,154.42542067628088
43,0.0,387.25989657386094,4.823666558902027e-06,154.42542067628088
44,0.0,380.0132751605173,4.98018920398148e-06,154.42542067628088
45,0.0,377.3667548817766,5.084165441299338e-06,154.42542067628088
46,0.0,377.7528012394567,5.08383134250496e-06,154.42542067628088
47,0.0,381.22410039536106,5.286183848927041e-06,154.42542067628088
48,0.0,391.842748636899,5.144945373174291e-06,154.42542067628088
49,0.0,395.157848060871,4.926340012677684e-06,148.49721717729028
50,0.0,399.4784520925672,4.6765057333049e-06,148.49721717729028
51,0.0,388.600010877095,4.6133024759453e-06,148.49721717729028
52,0.0,386.7701118392845,4.340142191282738e-06,148.49721717729028
53,0.0,402.4389334005165,4.296815879882077e-06,148.49721717729028
54,0.0,423.5563664448033,4.285413785913796e-06,148.49721717729028
55,0.0,432.6827691481482,4.130991791327745e-06,148.49721717729028
56,0.0,438.23532841473576,4.012736184356328e-06,148.49721717729028
57,0.0,443.3231384999276,3.962044635385673e-06,148.49721717729028
58,0.0,452.2175433923393,3.980234407748236e-06,148.49721717729028
59,0.0,460.7093424578161,0.1723101512234224,148.49721717729028
60,0.0,446.2357239961904,10.305836158981489,148.49721717729028
61,0.0,423.453272413604,29.442167856771054,148.49721717729028
62,0.0,415.65857966501295,37.98568698948558,148.49721717729028
63,0.0,413.8943215514224,32.38075216514259,148.49721717729028
64,0.0,412.1666734777919,16.919672803254972,148.49721717729028
65,0.0,426.487838600203,1.2522448542621885,148.49721717729028
66,0.0,427.87260754483,3.142210527835252e-06,148.49721717729028
67,0.0,420.44186912035065,3.012504167193188e-06,148.49721717729028
68,0.0,416.455957677316,3.1972618367966945e-06,148.49721717729028
69,0.0,417.5837348293989,3.309104943638118e-06,148.49721717729028
70,0.0,425.509146881584,3.5110508779969583e-06,148.49721717729028
71,0.0,438.0361129620318,3.729977728934222e-06,148.49721717729028
72,0.0,434.7330956262508,3.503486682236318e-06,148.49721717729028
73,0.0,434.2667915873126,3.478437758633496e-06,142.9574449301254
74,0.0,432.255336852044,3.3006603001675745e-06,142.9574449301254
75,0.0,432.3348598825264,3.34253610263054e-06,142.9574449301254
76,0.0,424.6849623820446,3.2755514254586848e-06,142.9574449301254
77,0.0,416.7486273815032,3.264586553286904e-06,142.9574449301254
78,0.0,418.6988547357538,3.33799835738038e-06,142.9574449301254
79,0.0,418.281392755235,3.296167600083632e-06,142.9574449301254
80,0.0,413.2925385549943,3.2631866497773235e-06,142.9574449301254
81,0.0,403.42731410260905,3.1860621914749462e-06,142.9574449301254
82,0.0,405.5597134059306,3.217087993995175e-06,142.9574449301254
83,0.0,410.0553102834365,0.207737020740946,142.9574449301254
84,0.0,411.5288178965452,12.68679718180662,142.9574449301254
85,0.0,394.8791965480637,33.12730244244323,142.9574449301254
86,0.0,390.2382903626809,44.002478538713305,142.9574449301254
87,0.0,374.3926439039943,37.32291390793192,142.9574449301254
88,0.0,366.7530983744009,19.443204223443,142.9574449301254
89,0.0,339.8396118219148,1.6298344139641188,142.9574449301254
90,0.0,340.56699861370373,2.489227070557624e-06,142.9574449301254
91,0.0,351.13220053485776,2.702944080972647e-06,142.9574449301254
92,0.0,347.8590762571702,2.7778712559168604e-06,142.9574449301254
93,0.0,341.11297572192746,2.859662940120876e-06,142.9574449301254
94,0.0,335.56551561968774,2.917307111400544e-06,142.9574449301254
95,0.0,325.0382322551255,3.136070522730248e-06,142.9574449301254
96,0.0,338.23044490625875,3.240185015031328e-06,142.9574449301254
97,0.0,336.1661608151596,3.407624173195589e-06,123.1413744035664
98,0.0,329.2026213892318,3.500793503696108e-06,123.1413744035664
99,0.0,329.350617265914,3.6412946110496e-06,123.1413744035664
100,0.0,333.3703040543708,3.732654090896927e-06,123.1413744035664
101,0.0,332.9872686207759,3.644412936670024e-06,123.1413744035664
102,0.0,334.61635791248784,3.653107547616121e-06,123.1413744035664
103,0.0,329.74541389163073,3.7696012069923294e-06,123.1413744035664
104,0.0,325.5664241076222,3.708212729066902e-06,123.1413744035664
105,0.0,324.7609627934723,3.7980423248351047e-06,123.1413744035664
106,0.0,325.9536044536416,3.852373379425511e-06,123.1413744035664
107,0.0,334.627037048887,0.2454456732124933,123.1413744035664
108,0.0,345.98465437413427,13.749907797677842,123.1413744035664
109,0.0,357.34231861519925,35.545832382843,123.1413744035664
110,0.0,362.3397488362969,44.77895921833503,123.1413744035664
111,0.0,368.118665515393,39.89113317082412,123.1413744035664
112,0.0,368.7127912782034,20.922910528410483,123.1413744035664
113,0.0,370.8242876486837,2.0388231324879014,123.1413744035664
114,0.0,362.8918745667697,3.294596076295273e-06,123.1413744035664
115,0.0,357.9677825701648,3.526601432317201e-06,123.1413744035664
116,0.0,341.8064262858716,3.599674381557232e-06,123.1413744035664
117,0.0,343.36389814721394,3.770924017245924e-06,123.1413744035664
