Timestamp,Onshore,Offshore,PV,Run_of_river
1,4021.3989183784256,1824.1640465589144,1.3345403518516666e-05,756.7068084756362
2,3950.7320673732615,1774.748820500001,1.00381390933864e-05,756.7068084756362
3,4015.073076612901,1768.8393337011846,9.874977661770331e-06,756.7068084756362
4,4074.6253111460296,1818.147492030247,9.385908327211732e-06,756.7068084756362
5,4108.666643291931,1846.7961237641432,8.855050771334534e-06,756.7068084756362
6,4219.00450770359,1885.5407092475984,8.623930994118634e-06,756.7068084756362
7,4321.421010581557,1923.1541460513984,8.327877564576935e-06,756.7068084756362
8,4366.216649496825,1992.9176887198712,8.521052802544333e-06,756.7068084756362
9,4425.546038657318,2031.9498176849056,8.586759224232801e-06,756.7068084756362
10,4478.398786977616,2051.635055830144,8.6152973985567e-06,756.7068084756362
11,4531.429028644807,2087.6870953275493,0.0847311376557433,756.7068084756362
12,4560.440584466244,2174.711063933876,7.363718146293888,756.7068084756362
13,4400.906655576336,2133.908944152072,16.09687059119334,756.7068084756362
14,4359.4695967967,2091.4463712526053,17.887770426090544,756.7068084756362
15,4425.173028411482,2084.5993029467427,8.778013720327042,756.7068084756362
16,4587.97162333135,2074.658843065504,0.4319436435567212,756.7068084756362
17,4657.821397374356,2089.477141531021,6.164540747067834e-06,756.7068084756362
18,4657.766813903624,2062.5703098423382,6.237562261714335e-06,756.7068084756362
19,4684.464855848262,2029.952351191636,5.872331465276667e-06,756.7068084756362
20,4696.788753090396,2013.3695325201263,5.651337240480966e-06,756.7068084756362
21,4707.5908547280205,1924.4355967267988,5.5086340036151e-06,756.7068084756362
22,4684.52909092507,1814.943000396984,5.027352588951501e-06,756.7068084756362
23,4680.393702199002,1764.5430772124805,4.973187255520666e-06,756.7068084756362
24,4726.049150383403,1758.0607520879255,4.293414613594334e-06,756.7068084756362
25,4619.694792070171,1811.25954776626,4.233818132519667e-06,744.170699332457
26,4605.08639912123,1794.4096480542084,4.211570731107e-06,744.170699332457
27,4607.32610301067,1826.1630993886,4.187184269549667e-06,744.170699332457
28,4638.534420687844,1843.0536867215733,4.211858464380334e-06,744.170699332457
29,4668.840613407122,1882.693084312079,4.269321296569e-06,744.170699332457
30,4645.323794427012,1885.9221511663989,4.3912892198033326e-06,744.170699332457
31,4669.583440505765,1891.9280441301376,4.64298836389944e-06,744.170699332457
32,4671.310452053293,1919.770593808409,4.972207872334899e-06,744.170699332457
33,4672.821353195637,1946.5319380729145,4.967406319433799e-06,744.170699332457
34,4752.874567947583,1935.1344757238733,5.125200960962233e-06,744.170699332457
35,4839.1937182703,1933.467036358256,0.1134566110808339,744.170699332457
36,4824.277808283323,1994.9869217834423,8.336852460450311,744.170699332457
37,4681.438472394353,1954.3724290290097,18.609989875937146,744.170699332457
38,4678.980502274867,1926.7488031378816,18.9203293691641,744.170699332457
39,4719.535843888389,1902.2922586946029,9.87742038197944,744.170699332457
40,4765.208352323508,1904.9459548868467,0.5860622825718913,744.170699332457
41,4767.303900567391,1901.315565124332,6.5460364732663336e-06,744.170699332457
42,4779.862591507505,1891.7460499079305,6.746475139679334e-06,744.170699332457
43,4818.883901471395,1907.539794358955,7.0461209347480005e-06,744.170699332457
44,4830.09363910115,1916.0957927326167,6.743850471100667e-06,744.170699332457
45,4855.057453615271,2004.158755622792,6.42517712962e-06,744.170699332457
46,4827.012634799706,2033.0237442963955,6.09049286234e-06,744.170699332457
47,4797.705900320711,2047.0901574951847,5.712887714052334e-06,744.170699332457
48,4762.593013783919,2109.444197222243,5.505542486499668e-06,744.170699332457
49,4663.584705976846,2089.3426575962403,5.334206479744333e-06,731.1260852208134
50,4639.833168681612,2060.895016227707,5.389773836475333e-06,731.1260852208134
51,4547.361613985002,2025.1393863686508,5.222684262927332e-06,731.1260852208134
52,4453.836800560039,2006.819120954798,5.376515394225001e-06,731.1260852208134
53,4347.277734337134,1981.53501585934,5.2488362516873324e-06,731.1260852208134
54,4263.441945604227,1928.6470293216275,5.2119916001926e-06,731.1260852208134
55,4199.987077113359,1856.2568942028724,5.395408543703001e-06,731.1260852208134
56,4176.581288096033,1813.9134743983047,5.266209305761999e-06,731.1260852208134
57,4201.746931068572,1804.7207080396447,5.355975192890334e-06,731.1260852208134
58,4260.360078754782,1796.232244166786,5.331702862062667e-06,731.1260852208134
59,4316.722853043028,1808.6690059999253,0.1271912186643262,731.1260852208134
60,4477.253004157425,1794.5845484017868,8.708237602342402,731.1260852208134
61,4429.1410547641935,1805.2817609656256,19.891083815192992,731.1260852208134
62,4358.5651893346685,1820.352340139126,20.562624326219883,731.1260852208134
63,4421.207804865541,1859.906933194594,11.37302232131844,731.1260852208134
64,4550.342780207923,1976.489578504536,0.7721301263096894,731.1260852208134
65,4641.210823267908,2084.536728010468,3.999861123119034e-06,731.1260852208134
66,4754.842763168083,2160.596419569272,4.067308500213001e-06,731.1260852208134
67,4861.576583983385,2185.269455271812,4.180728588530568e-06,731.1260852208134
68,4957.935773549394,2174.0679835355822,4.4309336721416e-06,731.1260852208134
69,5041.90417491248,2186.5155033611936,4.247945732177667e-06,731.1260852208134
70,5140.302506170336,2220.2843157933107,4.520185947572333e-06,731.1260852208134
71,5206.844484281651,2255.131584482344,4.9401865774715005e-06,731.1260852208134
72,5351.927262148812,2312.785814484426,4.978535582289668e-06,731.1260852208134
73,5337.34157955088,2308.0584117195067,4.9453300698890005e-06,719.9130070819253
74,5394.951890542375,2307.2594752600503,4.892608384825e-06,719.9130070819253
75,5409.672210354202,2311.502919357434,5.547288356914501e-06,719.9130070819253
76,5384.58498000634,2329.555179471829,5.764756961977634e-06,719.9130070819253
77,5342.838681304257,2336.288091336164,5.610889671504867e-06,719.9130070819253
78,5271.760311307836,2361.3623812876467,5.741263659882033e-06,719.9130070819253
79,5100.162994476349,2374.43538989484,6.329010249005467e-06,719.9130070819253
80,4985.62474224938,2332.3670903810685,6.424290370012267e-06,719.9130070819253
81,4855.236535997617,2303.722624065329,6.500433085649868e-06,719.9130070819253
82,4708.835235582936,2241.384613192231,7.065219712055335e-06,719.9130070819253
83,4609.7406221741385,2207.110286247973,0.2109626652880963,719.9130070819253
84,4577.9748752720125,2189.0489145905067,9.054655177755082,719.9130070819253
85,4557.49589540601,2186.233256708808,20.682774553035184,719.9130070819253
86,4574.202951440938,2199.6529464935875,21.828001572964023,719.9130070819253
87,4549.990770035201,2200.1512633186103,11.742049859758842,719.9130070819253
88,4555.892524819084,2110.018639328777,0.9342086377979408,719.9130070819253
89,4529.756210077746,2019.705182286464,8.707294199343999e-06,719.9130070819253
90,4464.165818487979,1983.0379239288377,8.879366325631426e-06,719.9130070819253
91,4396.603663634589,2031.5411459411123,9.052488607864064e-06,719.9130070819253
92,4301.403845457857,2093.5773385034163,8.9658536315541e-06,719.9130070819253
93,4219.6503733786885,2055.43849521425,9.326680696259069e-06,719.9130070819253
94,4156.2556122667365,1977.2205890623857,9.311217871126631e-06,719.9130070819253
95,4118.001446481962,1960.3320884520083,9.404524916364764e-06,719.9130070819253
96,4378.303050491233,1953.577766772422,9.0174690160025e-06,719.9130070819253
97,4276.282192213848,1960.962719878284,9.057052911673467e-06,710.417687161337
98,4181.763143578531,1931.8801508247589,8.893812012602003e-06,710.417687161337
99,4137.315763901613,1912.0486913334591,8.792792484317035e-06,710.417687161337
100,4170.377816937223,1805.185393763786,8.343386180924891e-06,710.417687161337
101,4151.50408713664,1759.03135055119,7.966102145571833e-06,710.417687161337
102,4088.418880783288,1738.9236907963416,8.060954327072932e-06,710.417687161337
103,4028.935322699073,1675.4958620345892,7.8891837234028e-06,710.417687161337
104,4017.51948696863,1560.2220977936445,7.5959958519037e-06,710.417687161337
105,3986.028449598952,1513.6397840756713,7.4692821793732676e-06,710.417687161337
106,3990.9264364421706,1539.8075418023095,7.4070331227142996e-06,710.417687161337
107,3997.6872154529215,1538.9283490845849,0.272702062393501,710.417687161337
108,3922.861374439106,1489.435665848387,10.09582418782164,710.417687161337
109,3921.266689892973,1482.6797515952255,21.08321627953854,710.417687161337
110,3962.298908935224,1544.1929393890046,21.434790068509383,710.417687161337
111,4015.774649902056,1646.3107002366992,12.7944944916188,710.417687161337
112,4057.1891304738033,1704.8202031289295,1.2173444376070013,710.417687161337
113,4022.986454505597,1703.299201016017,6.498950488708153e-06,710.417687161337
114,3971.681422812917,1692.957644232678,6.7951797326455004e-06,710.417687161337
115,3921.182577560162,1704.9924054429484,7.377368012148e-06,710.417687161337
