Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
69,0.0,1307.0521,214.4782,590.3099,672.4229,511.4221,600.4516,541.6917,158.6637
70,0.0,1303.6827,217.7474,589.5587,671.9676,506.1416,608.8312,535.4078,160.7041
71,0.0,1300.7647,217.6739,588.9514,671.121,504.1759,614.1344,526.5734,161.4487
72,0.0,1299.1766,212.1454,586.3794,669.8263,509.4489,626.5644,525.1842,161.7306
73,0.0,1298.0016,208.8925,587.0303,669.1215,511.1601,624.6448,513.3567,160.5795
74,0.0,1296.283,206.3721,585.683,668.1768,514.8359,629.6799,505.8006,161.3697
75,0.0,1295.4417,206.4381,583.6997,667.7473,518.0727,630.8709,500.5505,162.7205
76,0.0,1293.9493,206.2787,582.9006,667.6179,518.5037,628.5809,496.7188,162.6701
77,0.0,1291.6063,203.4535,583.4545,667.7137,515.2064,624.8505,494.0139,162.7288
78,0.0,1289.3153,201.1658,581.6305,668.2562,513.6493,618.9378,495.6498,165.2459
79,0.0,1292.0288,201.2785,581.7796,670.1124,516.5963,604.8938,508.3552,171.1479
80,0.0,1299.7661,202.8221,584.4615,672.3019,518.8218,596.0092,521.0889,176.9126
81,0.0,1302.6463,204.1291,584.8266,673.3688,518.3665,584.7439,528.5624,179.6686
82,0.0,1302.2888,203.2385,585.6363,673.8457,514.0209,571.6328,535.5032,182.9486
83,0.0,1301.8337,205.4696,585.9066,673.923,511.1332,562.6424,541.9808,190.7203
84,0.0,1301.3688,202.1585,585.5757,673.8076,509.1505,559.9172,550.6583,199.0328
85,0.0,1300.5358,198.4743,584.6058,673.6685,504.8325,558.2449,550.9642,205.1453
86,0.0,1296.762,192.9843,581.8785,673.4426,501.2258,559.5525,548.9583,207.0748
87,0.0,1293.5567,187.9742,580.9526,673.3115,497.9421,556.8115,543.5319,198.1355
88,0.0,1289.6458,185.5318,580.9826,673.1439,494.1776,557.0373,539.7195,188.0919
89,0.0,1291.5132,184.9307,581.6325,673.1789,489.8079,554.8608,542.7887,180.6482
90,0.0,1293.4619,186.1371,582.4921,673.1977,487.6789,549.097,545.034,181.1709
91,0.0,1293.3533,185.4313,584.1699,673.1558,486.2951,542.601,542.6219,180.637
92,0.0,1291.217,183.0814,584.4845,673.0354,485.7383,533.5815,534.8159,179.2871
93,0.0,1287.4069,179.2977,585.7902,672.7267,487.2357,525.6057,523.1847,176.6106
94,0.0,1285.1563,175.6545,586.0873,672.2581,490.4776,519.2162,507.6545,173.7441
95,0.0,1282.8967,171.0659,584.8149,671.4029,491.4918,514.9481,491.1349,169.6224
96,0.0,1280.8253,170.1158,581.7635,670.101,500.0839,537.8925,484.113,163.2852
97,0.0,1276.3193,165.8704,578.1405,668.8419,497.9429,527.613,468.3819,154.8525
98,0.0,1272.651,164.0924,576.4503,667.9002,499.9103,518.7706,458.9243,148.1839
99,0.0,1273.9945,163.0375,574.4536,667.4755,502.6173,514.557,450.1916,142.9492
100,0.0,1276.382,163.9685,573.0819,667.3433,508.9834,517.5673,445.9888,138.2809
101,0.0,1277.9706,163.6018,572.407,667.4286,516.5238,515.9185,446.0299,134.3744
102,0.0,1277.7454,163.847,572.775,667.95,519.6795,510.7116,446.8166,132.9293
103,0.0,1280.3177,165.8119,574.3509,669.7351,521.6215,506.8423,454.9856,132.5484
104,0.0,1284.6302,169.7387,577.2191,671.8498,522.1252,507.3288,464.3481,132.3785
105,0.0,1286.7664,172.1623,577.7401,672.912,522.1396,505.0849,468.1445,131.6904
106,0.0,1288.0246,172.0219,578.419,673.4156,521.4663,505.7968,471.6921,130.2355
107,0.0,1287.0608,171.9602,578.6268,673.52,519.1146,506.4816,477.5314,134.7857
108,0.0,1283.6197,168.5566,577.8266,673.4339,514.8777,499.8854,480.0713,136.8062
109,0.0,1281.9983,171.8811,576.8732,673.3241,511.8318,499.9181,478.3928,140.7503
110,0.0,1281.6571,175.7311,576.6942,673.0863,508.3928,503.4163,474.002,141.1156
111,0.0,1280.27,176.785,576.041,672.984,501.8711,507.8389,470.7464,133.9793
112,0.0,1279.9482,176.0762,575.8207,672.8109,497.0076,511.2798,468.8007,126.7858
113,0.0,1280.4656,174.0143,575.9461,672.84,496.1692,508.3615,470.7894,126.3985
114,0.0,1282.2938,173.9368,576.9104,672.8671,495.9712,503.9084,473.4466,133.4089
115,0.0,1282.2374,175.329,576.4597,672.824,495.0136,498.9835,471.6899,138.891
116,0.0,1283.1082,179.5489,575.653,672.7162,493.6263,494.0228,469.867,142.5595
117,0.0,1285.3297,181.5226,575.9815,672.4211,492.6942,494.2181,469.2534,144.503
118,0.0,1286.2803,184.924,576.3141,671.9644,491.1731,493.5348,465.5138,143.966
119,0.0,1285.0275,188.0005,576.8796,671.1147,487.6081,496.6164,459.5082,142.6034
120,0.0,1282.7544,188.3457,576.5548,669.8122,488.0825,499.7678,454.4756,141.5366
121,0.0,1281.4187,189.6531,576.7122,668.8091,486.7607,500.2973,451.5521,145.6702
122,0.0,1281.2054,190.2924,577.1253,667.8785,487.9604,504.9665,448.9848,146.3832
123,0.0,1281.883,187.982,578.69,667.4539,493.5388,508.8942,445.9226,148.1291
124,0.0,1284.4364,186.6594,579.9999,667.3318,498.6863,513.9967,442.5421,148.4591
125,0.0,1286.4906,187.0615,581.457,667.4279,502.8483,521.9031,442.3994,146.939
126,0.0,1286.1856,189.1562,583.4329,667.9741,506.7056,527.5476,446.2493,147.254
127,0.0,1292.305,193.1847,586.8771,669.8352,508.4232,530.8969,458.2705,149.5027
128,0.0,1298.9791,198.5771,591.1996,672.0118,509.9329,535.2388,471.8132,150.582
129,0.0,1300.4907,200.2142,594.2288,673.0611,512.31,541.3733,482.2584,149.7954
130,0.0,1300.3473,200.709,595.3761,673.5203,513.5856,554.4615,492.2293,147.9391
131,0.0,1299.0719,203.9444,595.893,673.5927,513.9931,562.9881,500.4448,151.5031
132,0.0,1296.5958,209.8305,594.0188,673.4869,515.7875,566.748,509.4381,151.0621
133,0.0,1296.3473,206.5864,594.0418,673.3318,516.7846,567.3477,511.225,153.716
134,0.0,1293.5343,203.063,595.267,673.1161,517.3281,566.3018,508.0843,154.8354
135,0.0,1290.9005,202.1584,596.0526,673.0282,517.7145,565.0508,501.9746,147.9134
136,0.0,1288.3784,204.0687,596.1731,672.8774,514.1889,562.5326,498.6468,142.8314
137,0.0,1285.5689,204.2234,595.1526,672.9172,511.5195,561.2584,503.3818,140.4127
138,0.0,1282.5276,201.7804,594.3976,672.9149,509.4002,563.0332,511.015,147.1581
139,0.0,1279.521,198.437,594.8887,672.8622,509.9177,564.5592,514.6223,153.1999
140,0.0,1279.6577,193.9939,595.2695,672.7535,511.8987,564.5697,517.3739,156.0159
141,0.0,1279.548,190.465,594.8523,672.4756,512.5668,567.1631,515.9173,158.7908
142,0.0,1277.0629,189.6796,594.5087,672.0249,513.1411,563.9399,510.4433,160.734
143,0.0,1273.8553,188.423,594.9472,671.1667,512.6892,558.8471,501.0752,160.4874
144,0.0,1268.4735,186.1851,593.3686,669.8444,515.6408,557.4487,482.8886,151.6828
