Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
70,0.0,1303.6827,72.7474,289.5587,251.9676,91.1416,307.8312,0.0,160.7041
71,0.0,1300.7647,72.6739,288.9514,251.121,89.1759,313.1344,0.0,161.4487
72,0.0,1299.1766,67.1454,286.3794,249.8263,94.4489,325.5644,0.0,161.7306
73,0.0,1298.0016,63.8925,287.0303,249.1215,96.1601,323.6448,0.0,160.5795
74,0.0,1296.283,61.3721,285.683,248.1768,99.8359,328.6799,0.0,161.3697
75,0.0,1295.4417,61.4381,283.6997,247.7473,103.0727,329.8709,0.0,162.7205
76,0.0,1293.9493,61.2787,282.9006,247.6179,103.5037,327.5809,0.0,162.6701
77,0.0,1291.6063,58.4535,283.4545,247.7137,100.2064,323.8505,0.0,162.7288
78,0.0,1289.3153,56.1658,281.6305,248.2562,98.6493,317.9378,0.0,165.2459
79,0.0,1292.0288,56.2785,281.7796,250.1124,101.5963,303.8938,0.0,171.1479
80,0.0,1299.7661,57.8221,284.4615,252.3019,103.8218,295.0092,0.0,176.9126
81,0.0,1302.6463,59.1291,284.8266,253.3688,103.3665,283.7439,0.0,179.6686
82,0.0,1302.2888,58.2385,285.6363,253.8457,99.0209,270.6328,0.0,182.9486
83,0.0,1301.8337,60.4696,285.9066,253.923,96.1332,261.6424,0.0,190.7203
84,0.0,1301.3688,57.1585,285.5757,253.8076,94.1505,258.9172,0.0,199.0328
85,0.0,1300.5358,53.4743,284.6058,253.6685,89.8325,257.2449,0.0,205.1453
86,0.0,1296.762,47.9843,281.8785,253.4426,86.2258,258.5525,0.0,207.0748
87,0.0,1293.5567,42.9742,280.9526,253.3115,82.9421,255.8115,0.0,198.1355
88,0.0,1289.6458,40.5318,280.9826,253.1439,79.1776,256.0373,0.0,188.0919
89,0.0,1291.5132,39.9307,281.6325,253.1789,74.8079,253.8608,0.0,180.6482
90,0.0,1293.4619,41.1371,282.4921,253.1977,72.6789,248.097,0.0,181.1709
91,0.0,1293.3533,40.4313,284.1699,253.1558,71.2951,241.601,0.0,180.637
92,0.0,1291.217,38.0814,284.4845,253.0354,70.7383,232.5815,0.0,179.2871
93,0.0,1287.4069,34.2977,285.7902,252.7267,72.2357,224.6057,0.0,176.6106
94,0.0,1285.1563,30.6545,286.0873,252.2581,75.4776,218.2162,0.0,173.7441
95,0.0,1282.8967,26.0659,284.8149,251.4029,76.4918,213.9481,0.0,169.6224
96,0.0,1280.8253,25.1158,281.7635,250.101,85.0839,236.8925,0.0,163.2852
97,0.0,1276.3193,20.8704,278.1405,248.8419,82.9429,226.613,0.0,154.8525
98,0.0,1272.651,19.0924,276.4503,247.9002,84.9103,217.7706,0.0,148.1839
99,0.0,1273.9945,18.0375,274.4536,247.4755,87.6173,213.557,0.0,142.9492
100,0.0,1276.382,18.9685,273.0819,247.3433,93.9834,216.5673,0.0,138.2809
101,0.0,1277.9706,18.6018,272.407,247.4286,101.5238,214.9185,0.0,134.3744
102,0.0,1277.7454,18.847,272.775,247.95,104.6795,209.7116,0.0,132.9293
103,0.0,1280.3177,20.8119,274.3509,249.7351,106.6215,205.8423,0.0,132.5484
104,0.0,1284.6302,24.7387,277.2191,251.8498,107.1252,206.3288,0.0,132.3785
105,0.0,1286.7664,27.1623,277.7401,252.912,107.1396,204.0849,0.0,131.6904
106,0.0,1288.0246,27.0219,278.419,253.4156,106.4663,204.7968,0.0,130.2355
107,0.0,1287.0608,26.9602,278.6268,253.52,104.1146,205.4816,0.0,134.7857
108,0.0,1283.6197,23.5566,277.8266,253.4339,99.8777,198.8854,0.0,136.8062
109,0.0,1281.9983,26.8811,276.8732,253.3241,96.8318,198.9181,0.0,140.7503
110,0.0,1281.6571,30.7311,276.6942,253.0863,93.3928,202.4163,0.0,141.1156
111,0.0,1280.27,31.785,276.041,252.984,86.8711,206.8389,0.0,133.9793
112,0.0,1279.9482,31.0762,275.8207,252.8109,82.0076,210.2798,0.0,126.7858
113,0.0,1280.4656,29.0143,275.9461,252.84,81.1692,207.3615,0.0,126.3985
114,0.0,1282.2938,28.9368,276.9104,252.8671,80.9712,202.9084,0.0,133.4089
115,0.0,1282.2374,30.329,276.4597,252.824,80.0136,197.9835,0.0,138.891
116,0.0,1283.1082,34.5489,275.653,252.7162,78.6263,193.0228,0.0,142.5595
117,0.0,1285.3297,36.5226,275.9815,252.4211,77.6942,193.2181,0.0,144.503
118,0.0,1286.2803,39.924,276.3141,251.9644,76.1731,192.5348,0.0,143.966
119,0.0,1285.0275,43.0005,276.8796,251.1147,72.6081,195.6164,0.0,142.6034
120,0.0,1282.7544,43.3457,276.5548,249.8122,73.0825,198.7678,0.0,141.5366
121,0.0,1281.4187,44.6531,276.7122,248.8091,71.7607,199.2973,0.0,145.6702
122,0.0,1281.2054,45.2924,277.1253,247.8785,72.9604,203.9665,0.0,146.3832
123,0.0,1281.883,42.982,278.69,247.4539,78.5388,207.8942,0.0,148.1291
124,0.0,1284.4364,41.6594,279.9999,247.3318,83.6863,212.9967,0.0,148.4591
125,0.0,1286.4906,42.0615,281.457,247.4279,87.8483,220.9031,0.0,146.939
126,0.0,1286.1856,44.1562,283.4329,247.9741,91.7056,226.5476,0.0,147.254
127,0.0,1292.305,48.1847,286.8771,249.8352,93.4232,229.8969,0.0,149.5027
128,0.0,1298.9791,53.5771,291.1996,252.0118,94.9329,234.2388,0.0,150.582
129,0.0,1300.4907,55.2142,294.2288,253.0611,97.31,240.3733,0.0,149.7954
130,0.0,1300.3473,55.709,295.3761,253.5203,98.5856,253.4615,0.0,147.9391
131,0.0,1299.0719,58.9444,295.893,253.5927,98.9931,261.9881,0.0,151.5031
132,0.0,1296.5958,64.8305,294.0188,253.4869,100.7875,265.748,0.0,151.0621
133,0.0,1296.3473,61.5864,294.0418,253.3318,101.7846,266.3477,0.0,153.716
134,0.0,1293.5343,58.063,295.267,253.1161,102.3281,265.3018,0.0,154.8354
135,0.0,1290.9005,57.1584,296.0526,253.0282,102.7145,264.0508,0.0,147.9134
136,0.0,1288.3784,59.0687,296.1731,252.8774,99.1889,261.5326,0.0,142.8314
137,0.0,1285.5689,59.2234,295.1526,252.9172,96.5195,260.2584,0.0,140.4127
138,0.0,1282.5276,56.7804,294.3976,252.9149,94.4002,262.0332,0.0,147.1581
139,0.0,1279.521,53.437,294.8887,252.8622,94.9177,263.5592,0.0,153.1999
140,0.0,1279.6577,48.9939,295.2695,252.7535,96.8987,263.5697,0.0,156.0159
141,0.0,1279.548,45.465,294.8523,252.4756,97.5668,266.1631,0.0,158.7908
142,0.0,1277.0629,44.6796,294.5087,252.0249,98.1411,262.9399,0.0,160.734
143,0.0,1273.8553,43.423,294.9472,251.1667,97.6892,257.8471,0.0,160.4874
144,0.0,1268.4735,41.1851,293.3686,249.8444,100.6408,256.4487,0.0,151.6828
145,0.0,1260.4519,40.3377,294.1953,249.0106,100.6209,259.3262,0.0,147.4897
146,0.0,1255.7459,37.701,294.1561,248.073,99.0907,256.7527,0.0,142.588
147,0.0,1251.3849,36.596,293.9503,247.6511,96.3292,255.8825,0.0,137.9433
148,0.0,1248.4729,36.2473,292.9583,247.5305,93.9272,257.5111,0.0,133.5847
149,0.0,1249.8351,36.1807,291.9815,247.6315,91.4473,250.7385,0.0,130.3035
150,0.0,1252.3607,38.8239,291.503,248.1993,93.6983,240.0099,0.0,125.0672
151,0.0,1259.9575,42.8853,292.1245,250.1129,96.511,226.9124,0.0,125.3261
152,0.0,1267.5502,45.4447,293.8433,252.3541,96.128,215.4721,0.0,126.9951
153,0.0,1270.1498,44.7747,294.1423,253.4045,92.2477,203.1034,0.0,128.3509
154,0.0,1274.8489,44.2532,293.882,253.8283,87.2327,192.8752,0.0,128.9673
155,0.0,1280.8278,48.5413,293.3696,253.8785,81.5264,181.4253,0.0,135.7909
156,0.0,1285.4105,46.126,289.9357,253.7554,75.6778,164.5079,0.0,141.2061
157,0.0,1291.3045,44.1986,289.6592,253.6016,69.8657,151.739,0.0,145.7603
158,0.0,1293.7618,46.6276,289.827,253.3689,67.4319,146.8609,0.0,143.6686
159,0.0,1290.8804,48.3778,289.9586,253.2608,67.8384,148.5007,0.0,133.995
160,0.0,1286.5878,47.512,288.7581,253.1146,66.6368,159.6897,0.0,126.2804
161,0.0,1283.7683,43.6416,288.3379,253.1667,65.9681,168.9142,0.0,126.4664
162,0.0,1281.8625,41.9505,286.6856,253.1656,63.5323,183.6751,0.0,133.0902
163,0.0,1281.4569,40.815,284.7663,253.0935,61.9127,198.381,0.0,139.5427
164,0.0,1282.0495,41.5706,284.2715,252.9819,63.1429,210.9057,0.0,145.37
165,0.0,1282.5732,42.7056,284.8436,252.6987,70.1467,217.6024,0.0,150.2883
166,0.0,1280.2624,42.3702,284.7482,252.2463,75.4752,222.1682,0.0,153.9153
167,0.0,1275.5229,40.4084,283.8867,251.3826,77.6183,222.8404,0.0,156.7337
168,0.0,1271.9423,41.2427,283.5107,250.0466,82.8612,226.5279,0.0,155.1058
