Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
74,1.0,0.2758,0.4859,0.3138,0.256,0.0233,0.0,0.7272,0.4155
75,1.0,0.267,0.4584,0.3033,0.2489,0.0171,0.0,0.7109,0.3854
76,1.0,0.2669,0.4487,0.2983,0.2468,0.0149,0.0,0.7066,0.3859
77,1.0,0.2728,0.4543,0.3,0.2484,0.024,0.0,0.7159,0.4029
78,1.0,0.2909,0.4926,0.3184,0.2573,0.0419,0.0,0.7859,0.4832
79,1.0,0.3445,0.6178,0.3606,0.2878,0.0737,0.0,0.9611,0.6969
80,1.0,0.4066,0.7903,0.4215,0.3238,0.1025,0.0,1.0,0.9171
81,1.0,0.4344,0.8813,0.4529,0.3414,0.1146,0.0,1.0,1.0
82,1.0,0.4436,0.9092,0.461,0.3492,0.1252,0.0,1.0,1.0
83,1.0,0.4479,0.9153,0.4658,0.3505,0.1293,0.0,1.0,1.0
84,1.0,0.4395,0.9023,0.4616,0.3462,0.1286,0.0,1.0,1.0
85,1.0,0.4309,0.8847,0.4473,0.34,0.134,0.0,1.0,0.9554
86,1.0,0.4248,0.8836,0.4505,0.3342,0.1387,0.0,1.0,0.922
87,1.0,0.4223,0.8859,0.4543,0.3333,0.1403,0.0,1.0,0.9194
88,1.0,0.4206,0.8885,0.4548,0.334,0.1531,0.0,1.0,0.9445
89,1.0,0.4221,0.8908,0.4458,0.338,0.1645,0.0,1.0,0.9717
90,1.0,0.4219,0.8851,0.4416,0.3386,0.173,0.0,1.0,1.0
91,1.0,0.423,0.8817,0.4402,0.3379,0.1711,0.0,1.0,1.0
92,1.0,0.4227,0.8819,0.4407,0.3359,0.1669,0.0,1.0,0.9731
93,1.0,0.4157,0.8668,0.4333,0.3308,0.153,0.0,1.0,0.9108
94,1.0,0.4014,0.8318,0.4211,0.3231,0.1348,0.0,1.0,0.8212
95,1.0,0.3768,0.781,0.4015,0.3091,0.1118,0.0,0.9879,0.7061
96,1.0,0.3415,0.6943,0.3718,0.2877,0.0775,0.0,0.8765,0.5763
97,1.0,0.3166,0.6296,0.3555,0.2729,0.0553,0.0,0.8002,0.498
98,1.0,0.2979,0.5817,0.3354,0.2574,0.0485,0.0,0.761,0.4676
99,1.0,0.2875,0.5569,0.3246,0.2504,0.0432,0.0,0.7474,0.4668
100,1.0,0.2846,0.5447,0.3203,0.2483,0.0305,0.0,0.7429,0.4862
101,1.0,0.2875,0.5448,0.3235,0.2497,0.0203,0.0,0.7488,0.5187
102,1.0,0.3033,0.5767,0.3385,0.2582,0.0292,0.0,0.8161,0.6123
103,1.0,0.3547,0.6935,0.3782,0.2876,0.0613,0.0,0.9876,0.8441
104,1.0,0.4168,0.8562,0.4378,0.3224,0.0924,0.0,1.0,1.0
105,1.0,0.445,0.9438,0.4693,0.3398,0.1039,0.0,1.0,1.0
106,1.0,0.454,0.9715,0.4783,0.3481,0.1086,0.0,1.0,1.0
107,1.0,0.4593,0.9842,0.4839,0.3498,0.1121,0.0,1.0,1.0
108,1.0,0.4537,0.973,0.4809,0.3458,0.1156,0.0,1.0,1.0
109,1.0,0.4459,0.9415,0.467,0.3398,0.1187,0.0,1.0,1.0
110,1.0,0.4376,0.9214,0.4672,0.3341,0.1232,0.0,1.0,1.0
111,1.0,0.434,0.9116,0.4711,0.3334,0.1307,0.0,1.0,1.0
112,1.0,0.4301,0.9118,0.4726,0.3341,0.1458,0.0,1.0,1.0
113,1.0,0.4328,0.9179,0.4644,0.3382,0.1511,0.0,1.0,1.0
114,1.0,0.4328,0.9153,0.4603,0.3391,0.1563,0.0,1.0,1.0
115,1.0,0.4342,0.9081,0.462,0.3384,0.1536,0.0,1.0,1.0
116,1.0,0.4322,0.8955,0.4644,0.3366,0.1511,0.0,1.0,1.0
117,1.0,0.4217,0.87,0.4588,0.3318,0.1419,0.0,1.0,1.0
118,1.0,0.4055,0.8213,0.4472,0.3242,0.1325,0.0,1.0,0.9464
119,1.0,0.3804,0.7546,0.4249,0.3103,0.1176,0.0,1.0,0.8193
120,1.0,0.3451,0.6648,0.3907,0.2889,0.0977,0.0,0.8973,0.6658
121,1.0,0.3143,0.5721,0.3611,0.2717,0.0775,0.0,0.8067,0.5281
122,1.0,0.2933,0.5194,0.338,0.2564,0.0719,0.0,0.7628,0.4656
123,1.0,0.2837,0.4974,0.3221,0.2495,0.0615,0.0,0.7454,0.4344
124,1.0,0.2808,0.49,0.3141,0.2474,0.0511,0.0,0.741,0.4332
125,1.0,0.2838,0.4889,0.3148,0.249,0.0469,0.0,0.7484,0.4569
126,1.0,0.3004,0.518,0.3284,0.258,0.0554,0.0,0.8166,0.5475
127,1.0,0.3517,0.6346,0.3674,0.2886,0.0895,0.0,0.992,0.7781
128,1.0,0.4142,0.7982,0.4277,0.3244,0.1199,0.0,1.0,1.0
129,1.0,0.4423,0.8866,0.4558,0.3417,0.1269,0.0,1.0,1.0
130,1.0,0.4508,0.9106,0.4627,0.3492,0.1272,0.0,1.0,1.0
131,1.0,0.4556,0.9144,0.4669,0.3504,0.1255,0.0,1.0,1.0
132,1.0,0.4489,0.8834,0.4653,0.3463,0.1183,0.0,1.0,1.0
133,1.0,0.4402,0.8655,0.4499,0.3403,0.1142,0.0,1.0,1.0
134,1.0,0.4338,0.8609,0.4484,0.3345,0.1117,0.0,1.0,1.0
135,1.0,0.4313,0.8559,0.4505,0.334,0.1067,0.0,1.0,1.0
136,1.0,0.429,0.8504,0.4516,0.3348,0.1195,0.0,1.0,1.0
137,1.0,0.4337,0.8514,0.4445,0.3388,0.1276,0.0,1.0,1.0
138,1.0,0.4365,0.8523,0.442,0.3393,0.1362,0.0,1.0,1.0
139,1.0,0.4395,0.8541,0.442,0.3384,0.1308,0.0,1.0,1.0
140,1.0,0.438,0.8595,0.4427,0.3366,0.1221,0.0,1.0,1.0
141,1.0,0.4294,0.8457,0.4384,0.332,0.1101,0.0,1.0,0.9804
142,1.0,0.4158,0.806,0.4277,0.3246,0.0966,0.0,1.0,0.8695
143,1.0,0.3916,0.7483,0.4052,0.3105,0.0758,0.0,0.9738,0.7353
144,1.0,0.3579,0.663,0.3722,0.2888,0.0514,0.0,0.8703,0.6145
145,1.0,0.3218,0.5734,0.3322,0.2713,0.0239,0.0,0.7838,0.5152
146,1.0,0.304,0.5277,0.3098,0.2558,0.0232,0.0,0.7436,0.4782
147,1.0,0.2979,0.5033,0.2966,0.2489,0.0279,0.0,0.7281,0.4759
148,1.0,0.2991,0.4944,0.292,0.2469,0.0309,0.0,0.7243,0.4959
149,1.0,0.3027,0.4948,0.2964,0.2486,0.0386,0.0,0.7364,0.5288
150,1.0,0.318,0.5233,0.3141,0.2579,0.0506,0.0,0.8122,0.6472
151,1.0,0.3699,0.6425,0.358,0.2894,0.0836,0.0,0.9974,0.8928
152,1.0,0.4332,0.8149,0.4231,0.3262,0.1177,0.0,1.0,1.0
153,1.0,0.4601,0.9087,0.4547,0.3435,0.1354,0.0,1.0,1.0
154,1.0,0.4641,0.9327,0.4627,0.3505,0.1465,0.0,1.0,1.0
155,1.0,0.4632,0.9336,0.4675,0.3513,0.1553,0.0,1.0,1.0
156,1.0,0.4512,0.9193,0.4677,0.347,0.1614,0.0,1.0,1.0
157,1.0,0.4382,0.8989,0.4525,0.3408,0.1695,0.0,1.0,1.0
158,1.0,0.4282,0.8819,0.4525,0.3351,0.1722,0.0,1.0,1.0
159,1.0,0.426,0.8711,0.4553,0.3344,0.1673,0.0,1.0,1.0
160,1.0,0.4249,0.8714,0.4579,0.3352,0.1758,0.0,1.0,1.0
161,1.0,0.4296,0.8802,0.4498,0.3392,0.1802,0.0,1.0,1.0
162,1.0,0.4313,0.8787,0.4482,0.3396,0.1892,0.0,1.0,1.0
163,1.0,0.4321,0.8757,0.4512,0.3384,0.1877,0.0,1.0,1.0
164,1.0,0.43,0.87,0.453,0.3366,0.1801,0.0,1.0,1.0
165,1.0,0.4208,0.846,0.4472,0.3319,0.1568,0.0,1.0,1.0
166,1.0,0.407,0.8053,0.4357,0.3245,0.1348,0.0,1.0,0.8982
167,1.0,0.3836,0.7485,0.4151,0.3103,0.1093,0.0,0.969,0.7496
168,1.0,0.3485,0.6562,0.3804,0.2883,0.0809,0.0,0.86,0.596
169,1.0,0.3039,0.5595,0.3446,0.2646,0.0502,0.0,0.7738,0.4661
170,1.0,0.2825,0.5072,0.3211,0.2494,0.0454,0.0,0.7322,0.3968
171,1.0,0.2717,0.4792,0.3072,0.2425,0.0469,0.0,0.7156,0.3629
172,1.0,0.2707,0.4702,0.2977,0.2405,0.0467,0.0,0.711,0.3592
173,1.0,0.2767,0.4758,0.2985,0.2421,0.0443,0.0,0.7197,0.3818
174,1.0,0.2945,0.5176,0.3149,0.2513,0.0546,0.0,0.7881,0.4752
175,1.0,0.3485,0.6433,0.358,0.2823,0.0857,0.0,0.9647,0.7112
176,1.0,0.4131,0.8109,0.4215,0.3185,0.1139,0.0,1.0,0.952
177,1.0,0.4408,0.8974,0.4527,0.3355,0.1167,0.0,1.0,1.0
178,1.0,0.4487,0.9224,0.4609,0.3423,0.1128,0.0,1.0,1.0
